Entrez	Gene Symbol	P-value	Beta
23495	TNFRSF13B	1e-288	0.1038
2217	FCGRT	4.0000000000000004e-171	0.0847
3119	HLA-DQB1	7.999999999999999e-142	0.0773
7187	TRAF3	8e-87	0.0425
2646	GCKR	9e-85	0.0414
5265	SERPINA1	5.9999999999999996e-55	0.1393
29886	SNX8	5.999999999999999e-54	0.3141
3083	HGFAC	7e-50	0.0319
596	BCL2	1e-41	0.0357
79722	ANKRD55	2e-37	0.0387
3899	AFF3	3e-35	0.0266
640	BLK	4e-33	0.0281
10019	SH2B3	6e-32	0.1688
22936	ELL2	7e-32	0.0274
83439	TCF7L1	2e-31	0.0262
10673	TNFSF13B	3e-30	0.1069
4170	MCL1	6e-30	0.0294
2322	FLT3	1.0000000000000001e-29	0.1296
54899	PXK	2.0000000000000002e-29	0.0294
7090	TLE3	2e-27	0.0232
4217	MAP3K5	6e-27	0.0228
10274	STAG1	6e-27	0.0285
60468	BACH2	7e-27	0.0282
731220	RFX8	9.999999999999999e-27	0.023
51174	TUBD1	9.999999999999999e-27	0.0272
5468	PPARG	1.9999999999999998e-26	0.0386
150280	HORMAD2	3.9999999999999996e-26	0.0247
6480	ST6GAL1	1.0000000000000001e-23	0.0213
9919	SEC16A	2.0000000000000002e-23	0.0252
23102	TBC1D2B	5e-23	0.0273
1373	CPS1	2e-22	0.0235
5922	RASA2	6e-22	0.0492
9474	ATG5	6e-21	0.0274
25780	RASGRP3	2e-20	0.0334
10788	IQGAP2	5e-20	0.0552
1284	COL4A2	7e-20	0.0212
2444	FRK	9e-19	0.0192
165918	RNF168	2e-18	0.0196
1435	CSF1	6e-18	0.0237
6688	SPI1	2e-17	0.018
23526	ARHGAP45	3e-17	0.0396
22806	IKZF3	6e-17	0.0574
51341	ZBTB7A	3e-16	0.0224
3559	IL2RA	3e-16	0.0368
388650	DIPK1A	6e-16	0.0357
92745	SLC38A5	7e-16	0.0426
116985	ARAP1	7e-16	0.0192
3672	ITGA1	1e-15	0.0273
3609	ILF3	1e-15	0.0174
28	ABO	2e-15	0.0264
7015	TERT	2e-15	0.0196
54620	FBXL19	2e-15	0.0214
57210	SLC45A4	2e-15	0.0184
6660	SOX5	4e-15	0.0191
5184	PEPD	5e-15	0.017
3075	CFH	8e-15	0.0194
6239	RREB1	1e-14	0.023
4301	AFDN	2e-14	0.0277
30011	SH3KBP1	3e-14	0.0227
100507650	RNF212B	3e-14	0.0207
9874	TLK1	3e-14	0.0184
254102	EHBP1L1	4e-14	0.0195
896	CCND3	4e-14	0.0169
23505	TMEM131	7e-14	0.0198
23499	MACF1	8e-14	0.0197
57523	NYNRIN	1e-13	0.0182
81575	APOLD1	2e-13	0.0162
23118	TAB2	2e-13	0.0261
23365	ARHGEF12	3e-13	0.023
1601	DAB2	3e-13	0.0186
23317	DNAJC13	4e-13	0.0401
1879	EBF1	5e-13	0.0224
84162	BLTP1	8e-13	0.0175
147372	CCBE1	1e-12	0.0173
5314	PKHD1	2e-12	0.0151
7529	YWHAB	2e-12	0.0222
55909	BIN3	3e-12	0.0159
8491	MAP4K3	4e-12	0.0191
81846	SBF2	6e-12	0.0195
6231	RPS26	6e-12	0.0154
50939	IMPG2	6e-12	0.0153
11183	MAP4K5	8e-12	0.033
10581	IFITM2	1e-11	0.0172
8939	FUBP3	1e-11	0.0147
114908	TMEM123	1e-11	0.0755
29072	SETD2	1e-11	0.0174
387882	C12orf75	2e-11	0.0144
4792	NFKBIA	2e-11	0.0147
7091	TLE4	2e-11	0.028
