Entrez	Gene Symbol	P-value	Beta
6934	TCF7L2	3e-85	0.0508
111	ADCY5	8e-70	0.0509
2646	GCKR	8e-70	0.0362
54901	CDKAL1	8e-35	0.027
8567	MADD	2e-31	0.0321
3784	KCNQ1	6e-30	0.0409
1112	FOXN3	2e-27	0.0255
169792	GLIS3	7.9999999999999985e-25	0.0211
63892	THADA	7.000000000000001e-24	0.0418
3170	FOXA2	1.0000000000000001e-23	0.0365
26086	GPSM1	8.000000000000001e-23	0.0248
28	ABO	3e-22	0.0293
6239	RREB1	2e-21	0.0301
9415	FADS2	4e-18	0.0185
2180	ACSL1	7e-18	0.0312
55062	WIPI1	3e-17	0.019
10363	HMG20A	6e-17	0.0181
6928	HNF1B	8e-17	0.0172
4004	LMO1	1e-16	0.0192
253461	ZBTB38	4e-16	0.0476
83986	FAM234A	1e-15	0.026
3767	KCNJ11	2e-15	0.0166
57542	KLHL42	4e-15	0.0198
6049	RNF6	1e-14	0.0234
2081	ERN1	2e-14	0.0272
2887	GRB10	2e-14	0.0171
9520	NPEPPS	2e-13	0.0185
23456	ABCB10	3e-13	0.0159
26575	RGS17	6e-13	0.0151
57532	NUFIP2	8e-13	0.0168
54832	VPS13C	1e-12	0.0178
56172	ANKH	2e-12	0.1037
8694	DGAT1	2e-12	0.0148
4799	NFX1	3e-12	0.0184
3710	ITPR3	4e-12	0.0169
10644	IGF2BP2	7e-12	0.0148
8556	CDC14A	8e-12	0.021
5140	PDE3B	9e-12	0.0553
7529	YWHAB	1e-11	0.019
8925	HERC1	1e-11	0.0172
57666	FBRSL1	1e-11	0.0162
54790	TET2	3e-11	0.0244
217	ALDH2	5e-11	0.0265
7466	WFS1	5e-11	0.0167
79068	FTO	3e-10	0.0136
1487	CTBP1	6e-10	0.0201
221895	JAZF1	1e-09	0.0131
54942	ABITRAM	2e-09	0.0485
80267	EDEM3	2e-09	0.054
63976	PRDM16	2e-09	0.015
65985	AACS	2e-09	0.032
23211	ZC3H4	3e-09	0.0158
23066	CAND2	5e-09	0.0125
5937	RBMS1	8e-09	0.0157
7157	TP53	8e-09	0.014
390174	OR9G1	1e-08	0.0167
22864	R3HDM2	2e-08	0.0164
3146	HMGB1	2e-08	0.0137
283600	SLC25A47	2e-08	0.0144
29974	A1CF	2e-08	0.0136
1954	MEGF8	2e-08	0.1873
91433	RCCD1	2e-08	0.0144
389118	CDHR4	3e-08	0.0208
1031	CDKN2C	3e-08	0.0186
6660	SOX5	3e-08	0.0201
129049	SGSM1	4e-08	0.0139
100505573	INAFM2	5e-08	0.0153
