Entrez	Gene Symbol	Ensembl ID	P-value
54658	UGT1A1	ENSG00000241635	5.5e-95
339766	MROH2A	ENSG00000185038	3.7e-80
54578	UGT1A6	ENSG00000167165	1.5e-67
10599	SLCO1B1	ENSG00000134538	4.9e-44
54579	UGT1A5	ENSG00000288705	1.1e-43
79054	TRPM8	ENSG00000144481	8.9e-39
54575	UGT1A10	ENSG00000242515	2.4e-32
54577	UGT1A7	ENSG00000244122	2e-19
54659	UGT1A3	ENSG00000288702	2.2e-13
9970	NR1I3	ENSG00000143257	9.8e-13
8527	DGKD	ENSG00000280873	7.4e-12
7076	TIMP1	ENSG00000102265	2e-11
9780	PIEZO1	ENSG00000103335	6e-11
53919	SLCO1C1	ENSG00000139155	6.5e-10
645	BLVRB	ENSG00000090013	1.4e-09
29974	A1CF	ENSG00000148584	1.5e-09
54657	UGT1A4	ENSG00000244474	3.3e-09
26137	ZBTB20	ENSG00000181722	3.9e-09
10019	SH2B3	ENSG00000111252	4.5e-09
7036	TFR2	ENSG00000106327	4.8e-09
55054	ATG16L1	ENSG00000281089	1.7e-08
6295	SAG	ENSG00000281857	3.3e-08
5066	PAM	ENSG00000145730	1.8e-07
