Entrez	Gene Symbol	P-value	Beta
8854	ALDH1A2	1e-200	0.147233
8882	ZPR1	3e-189	0.200468
2646	GCKR	2.0000000000000003e-124	0.112487
63935	PCIF1	1e-36	0.0754119
85440	DOCK7	8e-33	0.0579288
7158	TP53BP1	5.0000000000000004e-29	0.164773
1952	CELSR2	1.9999999999999997e-28	0.0615687
51129	ANGPTL4	3e-27	0.179533
2590	GALNT2	3e-24	0.0481825
57794	SUGP1	3e-19	0.0788858
4023	LPL	3e-19	0.15793
19	ABCA1	2e-17	0.0447049
22837	COBLL1	1e-14	0.0367542
3482	IGF2R	8e-14	0.0659289
3083	HGFAC	5e-13	0.0346352
3949	LDLR	9e-12	0.0478055
3250	HPR	5e-11	0.0387995
4299	AFF1	7e-11	0.0309363
8289	ARID1A	7e-11	0.101398
6804	STX1A	1e-10	0.0693049
84870	RSPO3	2e-10	0.0299898
2186	BPTF	3e-10	0.0374581
56848	SPHK2	6e-10	0.0338136
