Entrez	Gene Symbol	P-value	Beta
6311	ATXN2	3e-120	0.08283769
8809	IL18R1	1e-95	0.08053178
10111	RAD50	2e-65	0.07707069
861	RUNX1	7e-57	0.1096916
1178	CLC	4e-53	0.05806571
57541	ZNF398	7e-41	0.04964233
246	ALOX15	5.9999999999999996e-40	0.1630987
6369	CCL24	2e-36	0.05767676
57414	RHBDD2	1e-35	0.07663681
3106	HLA-B	7e-35	0.08896168
23274	CLEC16A	6e-34	0.05025668
1053	CEBPE	4.0000000000000003e-29	0.03982814
55636	CHD7	3e-28	0.06893499
8807	IL18RAP	1e-27	0.03962069
284058	KANSL1	9e-24	0.05232802
56946	EMSY	3e-23	0.08175358
80762	NDFIP1	3e-23	0.03637484
79966	SCD5	1e-22	0.04721583
60468	BACH2	2e-20	0.03452908
596	BCL2	2e-20	0.09726427
3635	INPP5D	3e-20	0.04176084
1902	LPAR1	1e-19	0.03660034
473	RERE	2e-19	0.03283252
100507436	MICA	5e-19	0.0315247
51676	ASB2	5e-19	0.06510191
6778	STAT6	6e-18	0.04950151
55770	EXOC2	8e-18	0.03174511
2186	BPTF	9e-18	0.03850312
22806	IKZF3	1e-17	0.0305187
81492	RSPH6A	1e-17	0.05135329
337867	UBAC2	1e-17	0.03118364
8698	S1PR4	2e-17	0.1443517
54518	APBB1IP	2e-17	0.0309317
578	BAK1	3e-17	0.03274318
8061	FOSL1	3e-17	0.03053125
51274	KLF3	7e-17	0.060394
10767	HBS1L	7e-17	0.03514971
3985	LIMK2	9e-17	0.02967577
4345	CD200	2e-16	0.02956545
5468	PPARG	2e-16	0.03435773
3716	JAK1	3e-16	0.04829266
81858	SHARPIN	6e-16	0.05961465
8328	GFI1B	2e-15	0.1595646
2879	GPX4	5e-15	0.03752435
2029	ENSA	6e-15	0.03355051
260429	PRSS33	7e-15	0.03235626
4026	LPP	8e-15	0.03009134
22807	IKZF2	2e-14	0.04980414
5728	PTEN	2e-14	0.02850167
8019	BRD3	3e-14	0.03129194
3568	IL5RA	3e-14	0.02797388
597	BCL2A1	3e-14	0.03091218
2720	GLB1	6e-14	0.02810894
23135	KDM6B	6e-14	0.06605391
10318	TNIP1	7e-14	0.03160719
1105	CHD1	2e-13	0.02928997
83723	TLCD3B	2e-13	0.03021759
1795	DOCK3	2e-13	0.05179159
9844	ELMO1	2e-13	0.04377102
59269	HIVEP3	2e-13	0.0264802
161882	ZFPM1	4e-13	0.03331346
10410	IFITM3	6e-13	0.03025668
57511	COG6	2e-12	0.02640767
64682	ANAPC1	3e-12	0.02968727
80318	GKAP1	9e-12	0.02992804
11262	SP140	1e-11	0.02780079
2289	FKBP5	1e-11	0.03203658
343099	CCDC18	3e-11	0.02437775
65125	WNK1	3e-11	0.02968211
1269	CNR2	3e-11	0.02384119
3656	IRAK2	6e-11	0.04926962
651746	ANKRD33B	6e-11	0.02766186
151056	PLB1	6e-11	0.02389716
4088	SMAD3	1e-10	0.02514888
55809	TRERF1	2e-10	0.03065353
51103	NDUFAF1	2e-10	0.02285449
3566	IL4R	3e-10	0.02476326
8882	ZPR1	3e-10	0.04477362
1373	CPS1	4e-10	0.02420978
10301	DLEU1	5e-10	0.02283987
23387	SIK3	1e-09	0.04941878
115727	RASGRP4	1e-09	0.0531737
23264	ZC3H7B	2e-09	0.02478978
3026	HABP2	2e-09	0.05257079
4482	MSRA	3e-09	0.02135568
26289	AK5	4e-09	0.02107539
10347	ABCA7	4e-09	0.02106893
4790	NFKB1	6e-09	0.06656886
11278	KLF12	6e-09	0.02894421
472	ATM	6e-09	0.02094241
5024	P2RX3	6e-09	0.04051373
8317	CDC7	7e-09	0.02477974
4773	NFATC2	7e-09	0.04306346
602	BCL3	8e-09	0.06997331
5932	RBBP8	8e-09	0.0237202
