Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
587	BCAT2	ENSG00000105552	4.47e-101
338	APOB	ENSG00000084674	7.64e-98
23624	CBLC	ENSG00000142273	1.26e-89
11183	MAP4K5	ENSG00000012983	6.82e-39
5817	PVR	ENSG00000073008	1.3e-38
53345	TM6SF2	ENSG00000213996	6.63e-38
255738	PCSK9	ENSG00000169174	9e-37
343263	MYBPHL	ENSG00000221986	1.49e-22
78992	YIPF2	ENSG00000130733	2.07e-22
84226	C2orf16	ENSG00000221843	3.65e-22
3949	LDLR	ENSG00000130164	1.01e-20
11321	GPN1	ENSG00000198522	2.59e-20
10087	CERT1	ENSG00000113163	2.63e-20
728780	ANKDD1B	ENSG00000189045	6.18e-20
64241	ABCG8	ENSG00000143921	1.28e-16
256006	ANKRD31	ENSG00000145700	6.29e-16
94039	ZNF101	ENSG00000181896	1.16e-15
64240	ABCG5	ENSG00000138075	1.66e-15
1071	CETP	ENSG00000087237	1.79e-15
134359	POC5	ENSG00000152359	7.25e-15
116519	APOA5	ENSG00000110243	2e-14
125931	CEACAM20	ENSG00000273777	3.74e-14
345	APOC3	ENSG00000110245	4.73e-14
23460	ABCA6	ENSG00000154262	9.45e-14
284612	SYPL2	ENSG00000143028	4.78e-13
3837	KPNB1	ENSG00000108424	8.87e-13
1952	CELSR2	ENSG00000143126	9.7e-13
8882	ZPR1	ENSG00000109917	1.84e-12
26762	HAVCR1	ENSG00000113249	3.37e-12
4318	MMP9	ENSG00000100985	2.01e-11
6580	SLC22A1	ENSG00000175003	7.07e-11
432	ASGR1	ENSG00000141505	8.02e-11
57523	NYNRIN	ENSG00000205978	8.93e-11
84811	BUD13	ENSG00000137656	1.21e-10
8890	EIF2B4	ENSG00000115211	1.69e-10
5335	PLCG1	ENSG00000124181	1.05e-09
2524	FUT2	ENSG00000176920	1.32e-09
353355	ZNF233	ENSG00000159915	1.52e-09
169436	STKLD1	ENSG00000281245	1.67e-09
26160	IFT172	ENSG00000138002	3.49e-09
7771	ZNF112	ENSG00000062370	5.08e-09
7772	ZNF229	ENSG00000278318	9.45e-09
27329	ANGPTL3	ENSG00000132855	5.03e-07
