Entrez	Gene Symbol	Ensembl ID	P-value
3483	IGFALS	ENSG00000099769	4e-206
60676	PAPPA2	ENSG00000116183	2e-38
3717	JAK2	ENSG00000096968	2e-22
3480	IGF1R	ENSG00000140443	1e-20
2691	GHRH	ENSG00000118702	1e-19
2693	GHSR	ENSG00000121853	1e-15
2688	GH1	ENSG00000259384	6e-13
11180	WDR6	ENSG00000178252	9e-12
23166	STAB1	ENSG00000010327	4e-11
55576	STAB2	ENSG00000136011	1e-10
3489	IGFBP6	ENSG00000167779	2e-10
6755	SSTR5	ENSG00000162009	3e-08
10846	PDE10A	ENSG00000112541	9e-08
219409	GSX1	ENSG00000169840	1e-07
5795	PTPRJ	ENSG00000149177	2e-07
2538	G6PC1	ENSG00000131482	2e-07
10765	KDM5B	ENSG00000117139	4e-07
1109	AKR1C4	ENSG00000198610	4e-07
7015	TERT	ENSG00000164362	7e-07
58986	PGAP6	ENSG00000129925	3e-06
949	SCARB1	ENSG00000073060	6e-06
57623	ZFAT	ENSG00000066827	7e-06
56999	ADAMTS9	ENSG00000163638	7e-06
79109	MAPKAP1	ENSG00000119487	1e-05
6603	SMARCD2	ENSG00000108604	1e-05
58158	NEUROD4	ENSG00000123307	1e-05
5140	PDE3B	ENSG00000152270	1e-05
23534	TNPO3	ENSG00000064419	2e-05
58499	ZNF462	ENSG00000148143	2e-05
80274	SCUBE1	ENSG00000159307	3e-05
2965	GTF2H1	ENSG00000288114	3e-05
2487	FRZB	ENSG00000162998	3e-05
6045	RNF2	ENSG00000121481	4e-05
23051	ZHX3	ENSG00000174306	4e-05
54676	GTPBP2	ENSG00000172432	4e-05
55023	PHIP	ENSG00000146247	4e-05
4481	MSR1	ENSG00000038945	4e-05
54980	C2orf42	ENSG00000115998	5e-05
283455	KSR2	ENSG00000171435	8e-05
158326	FREM1	ENSG00000164946	8e-05
5159	PDGFRB	ENSG00000113721	9e-05
1606	DGKA	ENSG00000065357	9e-05
