Entrez	Gene Symbol	P-value	Beta
5819	NECTIN2	1e-200	0.404011
4059	BCAM	1e-200	0.38286
8882	ZPR1	1e-175	0.188081
4023	LPL	2e-117	0.172803
51085	MLXIPL	8e-109	0.148718
2646	GCKR	1e-92	0.0943206
63935	PCIF1	9e-74	0.10547
255738	PCSK9	4e-52	0.262392
7158	TP53BP1	8e-36	0.186087
4018	LPA	2e-35	0.103772
221037	JMJD1C	8e-27	0.0484968
8854	ALDH1A2	4e-22	0.0447332
146894	CD300LG	7e-22	0.12359
10087	CERT1	9e-21	0.0434237
2590	GALNT2	8e-19	0.0410789
1952	CELSR2	5e-18	0.0470455
28	ABO	8e-16	0.0471726
80790	CMIP	3e-15	0.0388766
57678	GPAM	3e-15	0.0398431
85440	DOCK7	6e-15	0.0369162
22837	COBLL1	3e-14	0.0361028
64241	ABCG8	4e-14	0.0365566
64757	MTARC1	1e-13	0.0366158
29958	DMGDH	7e-13	0.0331484
10963	STIP1	1e-12	0.0684895
10221	TRIB1	4e-12	0.0726995
84106	PRAM1	8e-12	0.0555073
3083	HGFAC	6e-11	0.0306205
5340	PLG	4e-10	0.055616
6804	STX1A	4e-10	0.0653994
84870	RSPO3	9e-10	0.0646493
