Entrez	Gene Symbol	Ensembl ID	P-value
345	APOC3	ENSG00000110245	1.41e-187
4023	LPL	ENSG00000175445	1.2e-170
11183	MAP4K5	ENSG00000012983	1.19e-118
116519	APOA5	ENSG00000110243	1.6e-106
8882	ZPR1	ENSG00000109917	1.08e-102
84811	BUD13	ENSG00000137656	1.31e-91
51085	MLXIPL	ENSG00000009950	1.66e-80
338	APOB	ENSG00000084674	4.42e-79
9031	BAZ1B	ENSG00000009954	1.73e-68
84226	C2orf16	ENSG00000221843	7.08e-57
11321	GPN1	ENSG00000198522	1.13e-53
51129	ANGPTL4	ENSG00000167772	1.66e-52
5049	PAFAH1B2	ENSG00000168092	2.5999999999999998e-46
337	APOA4	ENSG00000110244	8.27e-40
1071	CETP	ENSG00000087237	9.08e-39
1463	NCAN	ENSG00000130287	8.930000000000001e-35
8890	EIF2B4	ENSG00000115211	4.08e-34
27329	ANGPTL3	ENSG00000132855	6.46e-23
146894	CD300LG	ENSG00000161649	2.8200000000000003e-22
23173	METAP1	ENSG00000164024	3.7e-21
8884	SLC5A6	ENSG00000138074	1.56e-19
5140	PDE3B	ENSG00000152270	2.49e-18
26762	HAVCR1	ENSG00000113249	4.82e-16
350	APOH	ENSG00000091583	2.11e-15
221037	JMJD1C	ENSG00000171988	2.25e-15
84277	DNAJC30	ENSG00000176410	2.56e-15
94039	ZNF101	ENSG00000181896	5.88e-15
113201	GOLM2	ENSG00000166734	1.7e-14
94137	RP1L1	ENSG00000183638	1.56e-13
80212	CCDC92	ENSG00000275035	2.69e-12
5340	PLG	ENSG00000122194	6.36e-12
83650	SLC35G5	ENSG00000285084	4.97e-10
255738	PCSK9	ENSG00000169174	5.07e-10
196385	DNAH10	ENSG00000281935	6.14e-10
84456	L3MBTL3	ENSG00000198945	1.03e-09
3626	INHBC	ENSG00000175189	1.44e-09
51374	ATRAID	ENSG00000138085	5.66e-09
