Entrez	Gene Symbol	P-value	Beta
64778	FNDC3B	6.000000000000001e-81	
1291	COL6A1	9.999999999999999e-55	
170691	ADAMTS17	9e-48	
23460	ABCA6	7e-45	
169792	GLIS3	5.0000000000000004e-29	
80326	WNT10A	3e-26	
4088	SMAD3	3e-26	
10801	SEPTIN9	2e-22	
23125	CAMTA2	1e-21	
137682	NDUFAF6	1e-20	
8522	GAS7	2e-17	
290	ANPEP	3e-16	
6422	SFRP1	6e-16	
57512	GPR158	6e-16	
5913	RAPSN	7e-16	
9697	TRAM2	4e-15	
6934	TCF7L2	7e-15	
5586	PKN2	2e-14	
145282	MIPOL1	2e-14	
4306	NR3C2	5e-14	
27303	RBMS3	7e-14	
11174	ADAMTS6	2e-13	
1317	SLC31A1	8e-13	
8110	DPF3	1e-12	
83468	GLT8D2	3e-12	
253461	ZBTB38	5e-12	
4052	LTBP1	5e-12	
9942	XYLB	1e-11	
947	CD34	2e-11	
100127206	MINAR2	3e-11	
92736	OTOP2	8e-11	
51312	SLC25A37	1e-10	
3899	AFF3	3e-10	
255631	COL24A1	4e-10	
11226	GALNT6	5e-10	
23176	SEPTIN8	9e-10	
140901	STK35	1e-09	
7082	TJP1	1e-09	
6310	ATXN1	2e-09	
6442	SGCA	2e-09	
23051	ZHX3	2e-09	
2201	FBN2	3e-09	
80070	ADAMTS20	3e-09	
23365	ARHGEF12	2e-08	
218	ALDH3A1	2e-08	
9577	BABAM2	2e-08	
596	BCL2	2e-08	
9148	NEURL1	2e-08	
11336	EXOC3	3e-08	
9871	SEC24D	4e-08	
9915	ARNT2	4e-08	
9572	NR1D1	4e-08	
11188	NISCH	4e-08	
