Entrez	Gene Symbol	P-value	Beta
10451	VAV3	2e-58	0.2164422
4026	LPP	5e-46	0.1151962
60468	BACH2	2e-43	0.1111923
6775	STAT4	4e-41	0.1280318
114904	C1QTNF6	8.000000000000001e-34	0.0979578
221178	SPATA13	1e-31	0.0985012
7173	TPO	6e-28	0.0883392
8635	RNASET2	3e-27	0.0909512
84159	ARID5B	6e-22	0.098135
2322	FLT3	1e-21	0.3590569
150280	HORMAD2	3e-20	0.0736809
10125	RASGRP1	2e-18	0.0784963
7297	TYK2	2e-16	0.170628
7038	TG	2e-16	0.0681867
9744	ACAP1	1e-15	0.0778743
126129	CPT1C	5e-15	0.064457
80726	IQCN	5e-15	0.0747639
10846	PDE10A	5e-15	0.068704
113	ADCY7	8e-15	0.37701
7098	TLR3	1e-13	0.061725
5878	RAB5C	2e-13	0.0766848
22989	MYH15	3e-13	0.0713296
919	CD247	6e-13	0.0605641
90355	MACIR	1e-12	0.061129
3716	JAK1	4e-12	0.0937791
128178	EDARADD	1e-11	0.0558823
3633	INPP5B	2e-11	0.0544921
5890	RAD51B	2e-11	0.0594338
27161	AGO2	5e-11	0.0569566
3662	IRF4	7e-11	0.0518755
23533	PIK3R5	8e-11	0.069964
10666	CD226	9e-11	0.0518243
8764	TNFRSF14	2e-10	0.0752022
814	CAMK4	4e-10	0.1010876
83479	DDX59	5e-10	0.050289
59338	PLEKHA1	2e-09	0.0498922
2534	FYN	2e-09	0.0478586
51300	TIMMDC1	3e-09	0.0580904
9844	ELMO1	1e-08	0.0756688
