Entrez	Gene Symbol	Ensembl ID	P-value
90865	IL33	ENSG00000137033	9.22e-83
54790	TET2	ENSG00000168769	1.61e-50
1439	CSF2RB	ENSG00000100368	2.8e-44
8288	EPX	ENSG00000121053	7.67e-41
2782	GNB1	ENSG00000078369	1.24e-24
246	ALOX15	ENSG00000161905	7.22e-24
1788	DNMT3A	ENSG00000119772	1.47e-16
3568	IL5RA	ENSG00000091181	2.58e-16
1053	CEBPE	ENSG00000092067	4.6e-15
1232	CCR3	ENSG00000183625	7.54e-15
171023	ASXL1	ENSG00000171456	9.58e-13
6427	SRSF2	ENSG00000161547	3.68e-12
5589	PRKCSH	ENSG00000130175	5.98e-12
717	C2	ENSG00000235696	2.15e-11
