Entrez	Gene Symbol	P-value	Beta
55636	CHD7	3e-124	0.06740953
6311	ATXN2	8e-111	0.04952839
9487	PIGL	4e-74	0.040346865
3579	CXCR2	9e-74	0.3678503
5329	PLAUR	1e-58	0.049169544
1441	CSF3R	1e-55	0.035499506
9862	MED24	3e-53	0.045545485
3575	IL7R	4e-44	0.03511436
3394	IRF8	6.9999999999999995e-40	0.050723247
2624	GATA2	1e-37	0.029110398
7940	LST1	5.0000000000000005e-37	0.039224777
10320	IKZF1	9e-37	0.039631963
3557	IL1RN	5e-33	0.026773043
54854	FAM83E	1.9999999999999998e-32	0.032691594
56926	NCLN	3.9999999999999997e-32	0.16738507
1021	CDK6	2e-31	0.028599055
9750	RIPOR2	2e-31	0.025968729
4353	MPO	5e-30	0.112304814
3117	HLA-DQA1	5e-30	0.24839339
27086	FOXP1	3e-29	0.08046209
23030	KDM4B	1e-27	0.029022535
8826	IQGAP1	5e-27	0.02554484
23526	ARHGAP45	1.9999999999999998e-26	0.039363448
22856	CHSY1	3e-26	0.037837937
1029	CDKN2A	2.0000000000000002e-23	0.024686707
969	CD69	3e-23	0.025463516
3654	IRAK1	4.0000000000000004e-23	0.024061369
1997	ELF1	2e-22	0.031475715
286	ANK1	1e-21	0.024807831
128611	ZNF831	2e-21	0.021425232
167465	ZNF366	2e-21	0.032448683
7704	ZBTB16	2e-21	0.021225272
1053	CEBPE	2e-21	0.021232089
54790	TET2	6e-21	0.025329763
7332	UBE2L3	8e-21	0.026611736
1440	CSF3	8e-21	0.0915488
56848	SPHK2	5e-20	0.10286722
3815	KIT	6e-20	0.020549636
202243	CCDC125	9e-20	0.020335084
1524	CX3CR1	9e-20	0.026606126
3822	KLRC2	1e-19	0.028630452
23495	TNFRSF13B	1e-19	0.12025766
9679	FAM53B	2e-19	0.03187305
11278	KLF12	4e-19	0.02194844
3953	LEPR	4e-19	0.021150125
6621	SNAPC4	5e-19	0.02016725
118429	ANTXR2	5e-19	0.020580243
5937	RBMS1	1e-18	0.022727732
55843	ARHGAP15	1e-18	0.02578378
10581	IFITM2	2e-18	0.02272051
79961	DENND2D	2e-18	0.020751713
2646	GCKR	4e-18	0.019570084
9377	COX5A	4e-18	0.019385448
84072	HORMAD1	9e-18	0.022447549
22924	MAPRE3	1e-17	0.01962926
1436	CSF1R	1e-17	0.019475443
2079	ERH	2e-17	0.03812546
221037	JMJD1C	3e-17	0.019000145
388931	MFSD2B	3e-17	0.021465866
6708	SPTA1	3e-17	0.02109756
10336	PCGF3	4e-17	0.01937596
29072	SETD2	4e-17	0.020501934
2113	ETS1	5e-17	0.019101016
111	ADCY5	5e-17	0.024461832
30844	EHD4	5e-17	0.02164312
55289	ACOXL	8e-17	0.02042564
7187	TRAF3	9e-17	0.022971867
132720	FAM241A	1e-16	0.018523782
79871	RPAP2	1e-16	0.054948024
28960	DCPS	2e-16	0.02127411
23216	TBC1D1	2e-16	0.019861035
29091	STXBP6	2e-16	0.018624494
2734	GLG1	3e-16	0.022666313
100507436	MICA	4e-16	0.03985305
79915	ATAD5	5e-16	0.020425659
64123	ADGRL4	6e-16	0.050596755
57541	ZNF398	6e-16	0.022527019
841	CASP8	6e-16	0.018630931
7132	TNFRSF1A	7e-16	0.018407196
7015	TERT	8e-16	0.019479472
29994	BAZ2B	8e-16	0.019618498
84619	ZGPAT	9e-16	0.01895038
4602	MYB	9e-16	0.01861983
57673	BEND3	1e-15	0.018438948
25853	DCAF12	1e-15	0.026496846
