Entrez	Gene Symbol	Ensembl ID	P-value
345	APOC3	ENSG00000110245	6.4e-155
348	APOE	ENSG00000130203	4.51e-151
116519	APOA5	ENSG00000110243	1.14e-114
8882	ZPR1	ENSG00000109917	3.71e-112
84811	BUD13	ENSG00000137656	3.75e-103
51129	ANGPTL4	ENSG00000167772	1.32e-87
338	APOB	ENSG00000084674	3.07e-74
11183	MAP4K5	ENSG00000012983	1.02e-67
51085	MLXIPL	ENSG00000009950	2.01e-57
5049	PAFAH1B2	ENSG00000168092	1.63e-53
9031	BAZ1B	ENSG00000009954	1.35e-49
337	APOA4	ENSG00000110244	1.39e-45
84226	C2orf16	ENSG00000221843	1.32e-29
11321	GPN1	ENSG00000198522	8.12e-28
27329	ANGPTL3	ENSG00000132855	5.6100000000000005e-22
5140	PDE3B	ENSG00000152270	1.86e-20
8890	EIF2B4	ENSG00000115211	3.37e-20
26160	IFT172	ENSG00000138002	3.79e-19
4018	LPA	ENSG00000198670	8.03e-19
3931	LCAT	ENSG00000213398	7.87e-18
22837	COBLL1	ENSG00000082438	1.36e-17
53345	TM6SF2	ENSG00000213996	3.54e-15
6559	SLC12A3	ENSG00000070915	1.12e-14
113201	GOLM2	ENSG00000166734	1.4e-14
3990	LIPC	ENSG00000166035	1.41e-14
4023	LPL	ENSG00000175445	4.06e-14
587	BCAT2	ENSG00000105552	2.81e-13
10062	NR1H3	ENSG00000025434	3.48e-13
81579	PLA2G12A	ENSG00000123739	4.69e-13
4318	MMP9	ENSG00000100985	7.56e-13
80212	CCDC92	ENSG00000275035	2.46e-12
57159	TRIM54	ENSG00000138100	3.84e-12
53	ACP2	ENSG00000134575	4.23e-12
8567	MADD	ENSG00000110514	4.58e-12
4299	AFF1	ENSG00000172493	1.92e-11
8884	SLC5A6	ENSG00000138074	4.43e-11
1463	NCAN	ENSG00000130287	6.57e-11
84277	DNAJC30	ENSG00000176410	9.33e-11
6580	SLC22A1	ENSG00000175003	1.19e-10
23624	CBLC	ENSG00000142273	2.03e-10
3626	INHBC	ENSG00000175189	2.21e-10
2696	GIPR	ENSG00000010310	3.01e-10
94137	RP1L1	ENSG00000183638	3.87e-10
83706	FERMT3	ENSG00000149781	6.64e-10
79797	ZNF408	ENSG00000175213	6.72e-10
3172	HNF4A	ENSG00000101076	1.26e-09
2147	F2	ENSG00000180210	1.37e-09
5346	PLIN1	ENSG00000166819	2.25e-09
5331	PLCB3	ENSG00000149782	3.63e-09
26291	FGF21	ENSG00000105550	4.69e-09
126695	KDF1	ENSG00000175707	5.45e-09
32	ACACB	ENSG00000076555	6.14e-09
161497	STRC	ENSG00000242866	6.55e-09
345275	HSD17B13	ENSG00000170509	7.07e-09
25764	HYPK	ENSG00000242028	7.98e-09
10019	SH2B3	ENSG00000111252	8.66e-09
5783	PTPN13	ENSG00000163629	9.26e-09
9612	NCOR2	ENSG00000196498	9.43e-09
