Entrez	Gene Symbol	P-value	Beta
64778	FNDC3B	3e-89	0.226006
1291	COL6A1	2e-64	0.632593
170691	ADAMTS17	7.999999999999998e-54	0.217251
23460	ABCA6	7e-53	0.461929
389177	TMEM212	6e-33	0.120573
169792	GLIS3	7e-33	0.108656
84159	ARID5B	2e-27	0.0984095
10801	SEPTIN9	3e-26	0.0944099
4088	SMAD3	7e-26	0.120174
388324	INCA1	6e-25	0.113834
137682	NDUFAF6	4.0000000000000004e-23	0.0857939
1292	COL6A2	5e-23	0.0872061
5913	RAPSN	2e-18	0.0843008
57512	GPR158	6e-18	0.0751077
9697	TRAM2	8e-18	0.0833621
8522	GAS7	8e-18	0.0779728
5783	PTPN13	2e-17	0.121275
6422	SFRP1	3e-17	0.0746176
170692	ADAMTS18	5e-17	0.0980248
11174	ADAMTS6	1e-16	0.0769968
64682	ANAPC1	6e-16	0.0699508
6934	TCF7L2	7e-16	0.0843359
1317	SLC31A1	2e-15	0.0793697
27303	RBMS3	3e-15	0.0730027
8110	DPF3	1e-14	0.0741115
4306	NR3C2	2e-14	0.125596
83468	GLT8D2	2e-14	0.0874935
290	ANPEP	2e-14	0.155893
11214	AKAP13	5e-14	0.0711024
5874	RAB27B	2e-13	0.353702
6442	SGCA	1e-12	0.0959826
4052	LTBP1	2e-12	0.123834
7082	TJP1	2e-12	0.0959294
23176	SEPTIN8	3e-12	0.111526
9942	XYLB	6e-12	0.0602105
92736	OTOP2	6e-12	0.0663169
253461	ZBTB38	7e-12	0.0616423
3673	ITGA2	8e-12	0.0712395
1293	COL6A3	9e-12	0.0744096
3899	AFF3	1e-11	0.0573568
140901	STK35	2e-11	0.0712458
596	BCL2	2e-11	0.0667125
10349	ABCA10	3e-11	0.0614396
11226	GALNT6	5e-11	0.0701696
80326	WNT10A	7e-11	0.263356
23137	SMC5	1e-10	0.113504
100127206	MINAR2	1e-10	0.0651124
218	ALDH3A1	2e-10	0.067203
51312	SLC25A37	2e-10	0.0735449
10806	SDCCAG8	4e-10	0.058136
83959	SLC4A11	5e-10	0.083869
10283	CWC27	6e-10	0.0599865
23051	ZHX3	8e-10	0.0631492
23398	PPWD1	9e-10	0.0606014
64284	RAB17	9e-10	0.0551943
55532	SLC30A10	9e-10	0.0722814
80070	ADAMTS20	1e-09	0.0583655
136227	COL26A1	1e-09	0.0497921
9792	SERTAD2	3e-09	0.051279
10350	ABCA9	3e-09	0.06025
55729	ATF7IP	4e-09	0.0494387
2308	FOXO1	5e-09	0.0615037
6310	ATXN1	6e-09	0.0558724
8091	HMGA2	7e-09	0.0530992
84708	LNX1	7e-09	0.0524229
27086	FOXP1	7e-09	0.0563148
84627	ZNF469	8e-09	0.0736629
9148	NEURL1	8e-09	0.0596057
10461	MERTK	9e-09	0.054825
7042	TGFB2	1e-08	0.057915
255631	COL24A1	1e-08	0.072074
81621	KAZALD1	2e-08	0.0486884
7050	TGIF1	2e-08	0.0962716
652	BMP4	2e-08	0.0490969
2113	ETS1	2e-08	0.251652
11336	EXOC3	2e-08	0.0644921
9871	SEC24D	2e-08	0.0513721
9572	NR1D1	3e-08	0.0538463
23152	CIC	3e-08	0.111905
6925	TCF4	3e-08	0.0516855
283229	CRACR2B	4e-08	0.0582197
8534	CHST1	4e-08	0.050126
51478	HSD17B7	4e-08	0.0686649
2201	FBN2	4e-08	0.057012
2200	FBN1	4e-08	0.0665205
253782	CERS6	5e-08	0.0605889
145389	SLC38A6	5e-08	0.0703353
