Entrez	Gene Symbol	Ensembl ID	P-value
91828	EXOC3L4	ENSG00000205436	6.21e-08
91156	IGFN1	ENSG00000163395	6.03e-07
3455	IFNAR2	ENSG00000159110	3.3e-06
158	ADSL	ENSG00000239900	7.17e-06
8887	TAX1BP1	ENSG00000106052	2.03e-05
10847	SRCAP	ENSG00000080603	2.06e-05
2977	GUCY1A2	ENSG00000152402	2.07e-05
3746	KCNC1	ENSG00000129159	2.71e-05
9211	LGI1	ENSG00000108231	3.1e-05
80274	SCUBE1	ENSG00000159307	3.16e-05
56475	RPRM	ENSG00000177519	3.99e-05
127385	OR10J5	ENSG00000184155	4.5e-05
8893	EIF2B5	ENSG00000145191	4.94e-05
199223	TTC21A	ENSG00000168026	5.64e-05
285641	SLC36A3	ENSG00000186334	5.85e-05
58524	DMRT3	ENSG00000064218	5.99e-05
10863	ADAM28	ENSG00000042980	6.13e-05
8402	SLC25A11	ENSG00000108528	6.9e-05
11122	PTPRT	ENSG00000196090	6.97e-05
79858	NEK11	ENSG00000114670	7.17e-05
7337	UBE3A	ENSG00000114062	8.56e-05
81603	TRIM8	ENSG00000171206	8.79e-05
6224	RPS20	ENSG00000008988	8.84e-05
5296	PIK3R2	ENSG00000105647	9.03e-05
8932	MBD2	ENSG00000134046	9.35e-05
