Entrez	Gene Symbol	P-value	Beta
84870	RSPO3	5e-13	0.1312
29993	PACSIN1	2e-07	0.081
50937	CDON	4e-07	0.2863
338645	LUZP2	6e-07	0.6216
2904	GRIN2B	1e-06	0.14
4650	MYO9B	2e-06	1.1286
89970	RSPRY1	2e-06	0.5488
22837	COBLL1	2e-06	0.0431
649	BMP1	2e-06	0.8995
3784	KCNQ1	2e-06	0.2653
23358	USP24	2e-06	1.6956
25900	IFFO1	3e-06	0.4954
9167	COX7A2L	3e-06	0.0385
51070	NOSIP	3e-06	1.6266
7092	TLL1	5e-06	0.0953
1282	COL4A1	5e-06	0.0561
4440	MSI1	5e-06	0.5836
25841	ABTB2	5e-06	0.1068
2138	EYA1	6e-06	0.0418
10352	WARS2	6e-06	0.0425
57497	LRFN2	6e-06	0.6524
56987	BBX	6e-06	0.8843
54531	MIER2	6e-06	0.1288
54102	CLIC6	6e-06	0.248
6913	TBX15	7e-06	0.0575
158471	PRUNE2	8e-06	0.0404
352999	C6orf58	8e-06	0.2504
22871	NLGN1	8e-06	0.3516
3416	IDE	8e-06	0.3054
2687	GGT5	9e-06	0.278
131669	UROC1	9e-06	1.2308
2177	FANCD2	9e-06	1.3665
9856	KIAA0319	9e-06	0.6026
