Entrez	Gene Symbol	Ensembl ID	P-value
81027	TUBB1	ENSG00000101162	8.13e-199
8328	GFI1B	ENSG00000165702	1.22e-71
5900	RALGDS	ENSG00000160271	2.02e-34
163259	DENND2C	ENSG00000175984	3.15e-30
51012	PRELID3B	ENSG00000101166	7.65e-28
51497	NELFCD	ENSG00000101158	7.200000000000001e-27
2815	GP9	ENSG00000169704	1.07e-21
81704	DOCK8	ENSG00000107099	2.76e-19
2811	GP1BA	ENSG00000185245	1.47e-18
342618	SLFN14	ENSG00000236320	4.87e-18
5341	PLEK	ENSG00000115956	3.83e-16
948	CD36	ENSG00000135218	1.83e-13
4653	MYOC	ENSG00000034971	3.34e-11
171023	ASXL1	ENSG00000171456	6.16e-11
2812	GP1BB	ENSG00000203618	2.17e-10
3717	JAK2	ENSG00000096968	3.28e-09
116519	APOA5	ENSG00000110243	6.89e-09
23215	PRRC2C	ENSG00000117523	9.18e-09
11200	CHEK2	ENSG00000183765	1.04e-08
84790	TUBA1C	ENSG00000167553	2.77e-08
56257	MEPCE	ENSG00000146834	2.84e-08
4864	NPC1	ENSG00000141458	1.57e-07
140876	RIPOR3	ENSG00000042062	2.36e-07
4091	SMAD6	ENSG00000137834	2.9e-07
