Entrez	Gene Symbol	Ensembl ID	P-value
91828	EXOC3L4	ENSG00000205436	6.300000000000001e-27
388886	LRRC75B	ENSG00000178026	2.0000000000000002e-21
29974	A1CF	ENSG00000148584	1.4e-19
23384	SPECC1L	ENSG00000100014	2.4e-17
2538	G6PC1	ENSG00000131482	7e-12
440822	PIWIL3	ENSG00000184571	1.2e-11
8795	TNFRSF10B	ENSG00000120889	1.5e-10
7249	TSC2	ENSG00000103197	4.4e-10
57715	SEMA4G	ENSG00000095539	3.5e-09
7366	UGT2B15	ENSG00000277132	1e-08
9294	S1PR2	ENSG00000267534	2.2e-08
63898	SH2D4A	ENSG00000104611	2.6e-08
144406	CFAP251	ENSG00000158023	3.2e-08
196410	METTL7B	ENSG00000170439	6.9e-08
8431	NR0B2	ENSG00000131910	8.7e-08
5310	PKD1	ENSG00000008710	9e-08
54502	RBM47	ENSG00000163694	9.3e-08
23523	CABIN1	ENSG00000099991	1e-07
80012	PHC3	ENSG00000173889	1e-07
5027	P2RX7	ENSG00000089041	1.6e-07
200634	KRTCAP3	ENSG00000157992	1.9e-07
9970	NR1I3	ENSG00000143257	1.9e-07
253512	SLC25A30	ENSG00000174032	3.1e-07
7755	ZNF205	ENSG00000122386	3.2e-07
51171	HSD17B14	ENSG00000087076	3.7e-07
163259	DENND2C	ENSG00000175984	4e-07
11183	MAP4K5	ENSG00000012983	4.3e-07
5373	PMM2	ENSG00000140650	4.4e-07
2244	FGB	ENSG00000171564	7.8e-07
116984	ARAP2	ENSG00000047365	9e-07
1652	DDT	ENSG00000275003	1.1e-06
55616	ASAP3	ENSG00000282854	1.7e-06
1969	EPHA2	ENSG00000142627	2e-06
