Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
345	APOC3	ENSG00000110245	2.55e-84
116519	APOA5	ENSG00000110243	8.11e-84
8882	ZPR1	ENSG00000109917	2.25e-78
84811	BUD13	ENSG00000137656	1.75e-76
11183	MAP4K5	ENSG00000012983	2.37e-76
4018	LPA	ENSG00000198670	5.79e-50
338	APOB	ENSG00000084674	1.07e-45
27329	ANGPTL3	ENSG00000132855	1.71e-45
337	APOA4	ENSG00000110244	2.43e-40
51085	MLXIPL	ENSG00000009950	1.5800000000000002e-37
587	BCAT2	ENSG00000105552	2.2e-36
84226	C2orf16	ENSG00000221843	5.23e-35
23624	CBLC	ENSG00000142273	3.2500000000000004e-33
9031	BAZ1B	ENSG00000009954	3.81e-33
11321	GPN1	ENSG00000198522	9.46e-33
5049	PAFAH1B2	ENSG00000168092	2.82e-32
1463	NCAN	ENSG00000130287	2.62e-31
6580	SLC22A1	ENSG00000175003	4.22e-25
8890	EIF2B4	ENSG00000115211	1.84e-24
51129	ANGPTL4	ENSG00000167772	2.25e-23
57159	TRIM54	ENSG00000138100	6.63e-16
94137	RP1L1	ENSG00000183638	1.81e-15
4318	MMP9	ENSG00000100985	4.34e-15
8884	SLC5A6	ENSG00000138074	2.3e-14
5817	PVR	ENSG00000073008	1.34e-13
94039	ZNF101	ENSG00000181896	4.86e-13
55908	ANGPTL8	ENSG00000130173	5.48e-13
23387	SIK3	ENSG00000160584	3.61e-12
22837	COBLL1	ENSG00000082438	4.88e-12
83650	SLC35G5	ENSG00000285084	6.49e-11
8435	SOAT2	ENSG00000167780	3.08e-10
90203	SNX21	ENSG00000124104	5.18e-10
5476	CTSA	ENSG00000064601	1.33e-09
9709	HERPUD1	ENSG00000051108	1.93e-09
9388	LIPG	ENSG00000101670	2.58e-09
335	APOA1	ENSG00000118137	8.46e-09
5140	PDE3B	ENSG00000152270	2.92e-08
55055	ZWILCH	ENSG00000174442	9.91e-07
