Entrez	Gene Symbol	P-value	Beta
204474	PDILT	7e-86	1.2318305
51422	PRKAG2	7.000000000000001e-24	1.1124
256764	WDR72	1e-18	1.0816658
10806	SDCCAG8	4e-17	1.0698
57619	SHROOM3	2e-16	1.069
2628	GATM	2e-16	1.0746
6569	SLC34A1	1e-12	1.0684
4772	NFATC1	2e-12	1.066098
1601	DAB2	5e-11	1.0571
6582	SLC22A2	1e-10	1.0877
23185	LARP4B	1e-10	1.0967317
10636	RGS14	2e-10	1.0535188
80179	MYO19	4e-09	1.0475
1373	CPS1	3e-08	1.0532
8395	PIP5K1B	5e-08	1.0443864
55244	SLC47A1	3e-07	1.0479983
283116	TRIM49B	8e-07	1.055
84456	L3MBTL3	1e-06	1.0490978
84902	CEP89	2e-06	1.0397172
10287	RGS19	2e-06	1.0388
383	ARG1	2e-06	1.0446
85004	RERG	2e-06	1.0451
29842	TFCP2L1	3e-06	1.038
23136	EPB41L3	4e-06	1.0378827
6711	SPTBN1	5e-06	1.0372
84665	MYPN	7e-06	1.0379905
