Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	3.63e-100
9388	LIPG	ENSG00000101670	1.87e-75
4023	LPL	ENSG00000175445	3.99e-65
345	APOC3	ENSG00000110245	5.18e-40
23387	SIK3	ENSG00000160584	8.37e-38
55908	ANGPTL8	ENSG00000130173	5.76e-33
19	ABCA1	ENSG00000165029	8.880000000000001e-32
11183	MAP4K5	ENSG00000012983	8.270000000000001e-31
146894	CD300LG	ENSG00000161649	4.45e-28
335	APOA1	ENSG00000118137	1.85e-27
27329	ANGPTL3	ENSG00000132855	8.97e-25
9709	HERPUD1	ENSG00000051108	6.54e-22
3172	HNF4A	ENSG00000101076	3.39e-18
949	SCARB1	ENSG00000073060	1.51e-17
57678	GPAM	ENSG00000119927	4.31e-15
5049	PAFAH1B2	ENSG00000168092	4.38e-15
84226	C2orf16	ENSG00000221843	7.95e-15
11321	GPN1	ENSG00000198522	1.14e-14
326625	MMAB	ENSG00000139428	3.29e-14
150223	YDJC	ENSG00000161179	4.23e-14
89910	UBE3B	ENSG00000151148	4.39e-14
23624	CBLC	ENSG00000142273	3.13e-13
29956	CERS2	ENSG00000143418	6.74e-13
6559	SLC12A3	ENSG00000070915	1.33e-12
7448	VTN	ENSG00000109072	1.8e-12
3931	LCAT	ENSG00000213398	2.63e-12
587	BCAT2	ENSG00000105552	5.29e-12
337	APOA4	ENSG00000110244	1.62e-11
1071	CETP	ENSG00000087237	3.44e-11
23788	MTCH2	ENSG00000285121	4.87e-11
3990	LIPC	ENSG00000166035	7.66e-11
283446	MYO1H	ENSG00000174527	1.8e-10
64116	SLC39A8	ENSG00000138821	2.45e-10
5190	PEX6	ENSG00000124587	3.09e-10
754	PTTG1IP	ENSG00000183255	5.55e-10
255738	PCSK9	ENSG00000169174	8.67e-10
5817	PVR	ENSG00000073008	1.48e-09
26160	IFT172	ENSG00000138002	2.47e-09
126695	KDF1	ENSG00000175707	2.89e-09
8890	EIF2B4	ENSG00000115211	5.54e-09
1874	E2F4	ENSG00000205250	9.81e-07
