Entrez	Gene Symbol	P-value	Beta
8854	ALDH1A2	1e-200	0.187861
348	APOE	7e-131	0.208031
338	APOB	1e-77	0.086698
8882	ZPR1	7.999999999999998e-54	0.10573
255738	PCSK9	6e-51	0.266407
1952	CELSR2	4e-41	0.0749313
85440	DOCK7	2e-37	0.0621447
57794	SUGP1	3e-27	0.0950325
3156	HMGCR	8.000000000000001e-24	0.0481954
9784	SNX17	6e-22	0.045969
23460	ABCA6	2e-21	0.148711
6927	HNF1A	2e-20	0.0442981
746	TMEM258	3e-20	0.045059
28	ABO	2e-18	0.052749
341	APOC1	2e-17	0.120422
6580	SLC22A1	6e-15	0.0709031
7227	TRPS1	6e-15	0.0402998
3250	HPR	1e-12	0.0426027
54922	RASIP1	7e-12	0.0319948
4299	AFF1	2e-11	0.031958
9388	LIPG	2e-11	0.135641
6597	SMARCA4	2e-11	0.150525
10349	ABCA10	3e-11	0.0459893
