Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	2.66e-144
338	APOB	ENSG00000084674	1.84e-106
345	APOC3	ENSG00000110245	3.38e-98
4023	LPL	ENSG00000175445	6.02e-87
116519	APOA5	ENSG00000110243	1.84e-67
8882	ZPR1	ENSG00000109917	1.35e-63
53345	TM6SF2	ENSG00000213996	4.48e-63
84811	BUD13	ENSG00000137656	2.29e-56
1463	NCAN	ENSG00000130287	7.589999999999999e-48
51085	MLXIPL	ENSG00000009950	5.13e-41
84226	C2orf16	ENSG00000221843	2.24e-39
11321	GPN1	ENSG00000198522	7.190000000000001e-37
4018	LPA	ENSG00000198670	8.68e-36
9031	BAZ1B	ENSG00000009954	8.570000000000001e-35
255738	PCSK9	ENSG00000169174	1.4100000000000001e-33
27329	ANGPTL3	ENSG00000132855	2.28e-27
1071	CETP	ENSG00000087237	6.590000000000001e-27
5049	PAFAH1B2	ENSG00000168092	4.52e-24
51129	ANGPTL4	ENSG00000167772	4.79e-24
337	APOA4	ENSG00000110244	2.55e-22
8890	EIF2B4	ENSG00000115211	1.07e-21
587	BCAT2	ENSG00000105552	1.93e-20
26160	IFT172	ENSG00000138002	4.33e-20
6580	SLC22A1	ENSG00000175003	6.55e-20
23624	CBLC	ENSG00000142273	4.49e-18
3949	LDLR	ENSG00000130164	4.22e-17
57159	TRIM54	ENSG00000138100	5.99e-16
256006	ANKRD31	ENSG00000145700	1.44e-15
728780	ANKDD1B	ENSG00000189045	6.47e-15
8884	SLC5A6	ENSG00000138074	8.73e-15
78992	YIPF2	ENSG00000130733	1.41e-14
10087	CERT1	ENSG00000113163	4.55e-14
22837	COBLL1	ENSG00000082438	6.01e-13
23173	METAP1	ENSG00000164024	2e-11
2524	FUT2	ENSG00000176920	3.67e-11
343263	MYBPHL	ENSG00000221986	9.73e-10
134359	POC5	ENSG00000152359	1.05e-09
23460	ABCA6	ENSG00000154262	1.86e-09
5817	PVR	ENSG00000073008	5.78e-09
64241	ABCG8	ENSG00000143921	7.53e-09
5140	PDE3B	ENSG00000152270	8.95e-08
