Entrez	Gene Symbol	P-value	Beta
5265	SERPINA1	3e-24	0.763
10903	MTMR11	7e-21	0.93417
81794	ADAMTS10	7e-20	1.19614
170691	ADAMTS17	3e-19	1.10076
2202	EFEMP1	4e-19	1.07648
27291	R3HCC1L	7e-18	0.94148
9719	ADAMTSL2	2e-16	1.06035
3693	ITGB5	2e-15	0.91686
79068	FTO	5e-15	1.05612
253461	ZBTB38	3e-14	0.94866
26	AOC1	4e-14	0.94563
140766	ADAMTS14	6e-14	1.05359
54361	WNT4	4e-13	0.95047
4091	SMAD6	5e-13	1.05359
116841	SNAP47	6e-13	0.95123
10371	SEMA3A	2e-12	1.08242
4052	LTBP1	2e-12	1.05022
23093	TTLL5	4e-12	1.12536
57591	MRTFA	6e-12	1.04865
10274	STAG1	7e-12	0.9498
58498	MYL7	1e-10	0.94971
1302	COL11A2	3e-10	0.94045
1462	VCAN	9e-10	1.11394
84439	HHIPL1	1e-09	0.95839
79879	CCDC134	1e-09	0.92997
2872	MKNK2	2e-09	0.95142
1301	COL11A1	2e-09	0.95801
3697	ITIH1	4e-09	1.04321
130916	MTERF4	1e-08	0.93482
1646	AKR1C2	4e-08	1.04812
387715	ARMS2	1e-07	0.95009
