Entrez	Gene Symbol	P-value	Beta
4059	BCAM	1e-200	0.399845
5819	NECTIN2	1e-200	0.422457
8854	ALDH1A2	6e-87	0.093238
9415	FADS2	8e-62	0.0798922
4023	LPL	9e-46	0.1087
8882	ZPR1	2e-38	0.0879973
1952	CELSR2	9e-38	0.0711314
255738	PCSK9	3.9999999999999994e-28	0.193519
2646	GCKR	2e-17	0.0401789
51085	MLXIPL	6e-15	0.04884
64241	ABCG8	5e-14	0.0371886
19	ABCA1	1e-13	0.0524823
4607	MYBPC3	3e-12	0.0423933
10452	TOMM40	4e-12	0.0820212
4299	AFF1	3e-11	0.0311805
3931	LCAT	3e-11	0.0848328
22837	COBLL1	7e-11	0.0305572
9688	NUP93	7e-10	0.0286289
