Entrez	Gene Symbol	Ensembl ID	P-value
2312	FLG	ENSG00000143631	1.7e-10
5784	PTPN14	ENSG00000152104	4.2e-10
54790	TET2	ENSG00000168769	3.73e-08
2253	FGF8	ENSG00000107831	9.47e-08
1029	CDKN2A	ENSG00000147889	1.58e-07
4948	OCA2	ENSG00000277361	3.79e-06
201294	UNC13D	ENSG00000092929	7.98e-06
64858	DCLRE1B	ENSG00000118655	8.12e-06
144347	RFLNA	ENSG00000178882	1.31e-05
7482	WNT2B	ENSG00000134245	1.55e-05
5664	PSEN2	ENSG00000143801	2.15e-05
7299	TYR	ENSG00000077498	2.28e-05
1545	CYP1B1	ENSG00000138061	2.44e-05
83591	THAP2	ENSG00000173451	2.65e-05
1132	CHRM4	ENSG00000180720	2.69e-05
150160	CCT8L2	ENSG00000198445	2.82e-05
4771	NF2	ENSG00000186575	3.14e-05
23112	TNRC6B	ENSG00000100354	3.4e-05
5310	PKD1	ENSG00000008710	3.88e-05
4157	MC1R	ENSG00000258839	4.04e-05
23636	NUP62	ENSG00000213024	4.89e-05
10235	RASGRP2	ENSG00000068831	4.94e-05
8943	AP3D1	ENSG00000065000	4.95e-05
353345	GPR141	ENSG00000187037	5.38e-05
8939	FUBP3	ENSG00000107164	6.88e-05
118856	MMP21	ENSG00000154485	7.19e-05
6117	RPA1	ENSG00000132383	7.9e-05
10963	STIP1	ENSG00000168439	8.37e-05
