Entrez	Gene Symbol	P-value	Beta
27156	RSPH14	3e-20	1.13
8527	DGKD	1e-17	1.1
11112	HIBADH	8e-17	1.1
5576	PRKAR2A	4e-15	1.31
160851	DGKH	4e-15	1.09
7368	UGT8	3e-14	1.1
55532	SLC30A10	1e-12	1.08
204474	PDILT	1e-11	1.09
8645	KCNK5	7e-11	1.08
846	CASR	3e-10	1.08
134285	TMEM171	3e-10	1.08
25886	POC1A	5e-10	1.19
5743	PTGS2	7e-10	1.25
358	AQP1	1e-09	1.07
6582	SLC22A2	1e-09	1.3
140803	TRPM6	3e-09	1.13
84456	L3MBTL3	3e-09	1.08
2696	GIPR	4e-09	1.08
64710	NUCKS1	6e-09	1.07
10973	ASCC3	7e-09	1.07
5151	PDE8A	7e-09	1.13
23236	PLCB1	1e-08	1.07
272	AMPD3	1e-08	1.06
55328	RNLS	1e-08	1.07
9429	ABCG2	2e-08	1.11
161882	ZFPM1	2e-08	1.07
256764	WDR72	2e-08	1.09
55620	STAP2	3e-08	1.07
10590	SCGN	4e-08	1.13
58528	RRAGD	5e-08	1.07
