Entrez	Gene Symbol	P-value	Beta
4059	BCAM	1e-200	0.341315
10452	TOMM40	9.999999999999999e-175	0.369948
8882	ZPR1	2e-135	0.164334
4023	LPL	5.0000000000000005e-99	0.157352
51085	MLXIPL	3e-79	0.126107
2646	GCKR	2e-58	0.0742628
8854	ALDH1A2	1e-36	0.0583281
1952	CELSR2	2.0000000000000003e-34	0.0663002
23460	ABCA6	1.9999999999999998e-32	0.180096
63925	ZNF335	3.9999999999999997e-32	0.0683859
28	ABO	2e-31	0.0678815
146894	CD300LG	3e-26	0.135875
5819	NECTIN2	1e-21	0.105851
7158	TP53BP1	2e-19	0.134131
350	APOH	3e-19	0.11732
221037	JMJD1C	3e-18	0.0392838
85440	DOCK7	6e-16	0.0381722
22837	COBLL1	1e-14	0.0365898
3117	HLA-DQA1	1e-14	0.0369765
80790	CMIP	4e-13	0.0355168
64240	ABCG5	1e-11	0.063798
84310	C7orf50	2e-11	0.0301815
84106	PRAM1	8e-11	0.052553
10963	STIP1	2e-10	0.0612927
29958	DMGDH	3e-10	0.0294851
6002	RGS12	3e-10	0.028919
84870	RSPO3	1e-09	0.063946
5340	PLG	1e-09	0.0540344
