Entrez	Gene Symbol	P-value	Beta
2175	FANCA	8e-121	1.3348
7053	TGM3	2e-102	0.8241
81037	CLPTM1L	2e-74	0.8632
22913	RALY	1.0000000000000001e-72	0.7957
7299	TYR	3e-67	1.1438
51151	SLC45A2	1e-61	1.509
26166	RGS22	1e-61	0.8466
3852	KRT5	2e-52	1.2227
27086	FOXP1	3e-43	1.1036
7157	TP53	9.999999999999999e-33	1.6192
4026	LPP	4.0000000000000003e-29	1.083
54796	BNC2	3.9999999999999994e-28	0.194796
2036	EPB41L1	9.999999999999999e-27	1.1586
54849	DEF8	7.9999999999999985e-25	0.0770213
7015	TERT	1.0000000000000001e-23	0.0902276
1545	CYP1B1	1e-21	0.916
3106	HLA-B	1e-21	0.9179
30008	EFEMP2	5e-20	0.9364
23189	KANK1	2e-19	1.0677
283234	CCDC88B	1e-18	1.0707
8924	HERC2	2e-18	0.0854022
1520	CTSS	4e-17	1.1149
64759	TNS3	6e-17	0.9422
10592	SMC2	6e-16	1.0634
100130988	SPMIP7	7e-16	0.9433
58506	SCAF1	3e-15	0.938
22980	TCF25	2e-14	0.0904006
196	AHR	2e-14	1.2051
4948	OCA2	2e-14	1.106
122953	JDP2	2e-13	1.1087
23250	ATP11A	3e-13	0.9465
7227	TRPS1	3e-13	0.9489
29123	ANKRD11	4e-13	0.106462
2622	GAS8	1e-12	0.0583352
55920	RCC2	1e-12	0.181236
140699	MROH8	1e-11	1.1162
149095	DCST1	2e-11	1.0618
55691	FRMD4A	2e-11	1.054
5784	PTPN14	3e-11	0.9533
23221	RHOBTB2	6e-11	1.0487
5119	CHMP1A	8e-11	0.0942781
160140	C11orf65	1e-10	1.0545
27132	CPNE7	1e-10	0.0769741
196951	FAM227B	2e-10	0.9542
79991	STN1	2e-10	0.9364
5869	RAB5B	3e-10	0.9532
221895	JAZF1	4e-10	0.0448805
133522	PPARGC1B	5e-10	0.9524
10402	ST3GAL6	5e-10	0.9494
3113	HLA-DPA1	6e-10	0.0475617
29841	GRHL1	1e-09	1.0657
3662	IRF4	2e-09	0.279651
9919	SEC16A	2e-09	1.0532
53938	PPIL3	3e-09	0.162135
79895	ATP8B4	3e-09	0.0464141
7455	ZAN	6e-09	0.9542
9156	EXO1	7e-09	1.1296
4088	SMAD3	7e-09	1.0665
135228	CD109	7e-09	0.9474
1512	CTSH	7e-09	1.0722
10146	G3BP1	8e-09	1.0477
10180	RBM6	1e-08	0.9595
10743	RAI1	2e-08	1.0428
54801	HAUS6	2e-08	1.0629
337867	UBAC2	2e-08	0.9601
2550	GABBR1	2e-08	1.1975
3559	IL2RA	3e-08	0.0392347
7421	VDR	3e-08	1.0402
3619	INCENP	3e-08	0.0440252
6801	STRN	3e-08	1.04
7107	GPR137B	3e-08	0.9557
3720	JARID2	4e-08	1.0397
5334	PLCL1	4e-08	0.9614
151254	C2CD6	5e-08	0.113594
3034	HAL	5e-08	0.9616
3633	INPP5B	5e-08	0.9572
