Entrez	Gene Symbol	Ensembl ID	P-value
7273	TTN	ENSG00000155657	5.91e-42
1832	DSP	ENSG00000096696	2.16e-08
55628	ZNF407	ENSG00000215421	2.16e-07
51780	KDM3B	ENSG00000120733	3.15e-06
2318	FLNC	ENSG00000128591	6.53e-06
79913	ACTR5	ENSG00000101442	1.58e-05
80219	COQ10B	ENSG00000115520	1.97e-05
873	CBR1	ENSG00000159228	2.56e-05
29970	SCHIP1	ENSG00000151967	2.77e-05
646	BNC1	ENSG00000169594	3.07e-05
90441	ZNF622	ENSG00000173545	3.52e-05
57576	KIF17	ENSG00000117245	3.81e-05
652	BMP4	ENSG00000125378	4.19e-05
164091	PAQR7	ENSG00000182749	4.37e-05
10699	CORIN	ENSG00000145244	5.12e-05
4928	NUP98	ENSG00000110713	5.89e-05
147179	WIPF2	ENSG00000171475	8.35e-05
1797	DXO	ENSG00000236765	8.59e-05
