Entrez	Gene Symbol	P-value	Beta
5819	NECTIN2	1e-200	0.435268
4059	BCAM	1e-200	0.426767
746	TMEM258	1e-83	0.0931411
255738	PCSK9	6e-80	0.332848
1952	CELSR2	4e-70	0.0978585
8854	ALDH1A2	3e-63	0.0812217
28	ABO	3.0000000000000003e-31	0.0693363
23460	ABCA6	7e-27	0.16626
64241	ABCG8	4e-21	0.0464341
10452	TOMM40	2e-20	0.109076
51085	MLXIPL	4e-16	0.0554721
53345	TM6SF2	8e-16	0.0704409
64757	MTARC1	7e-13	0.0361491
6597	SMARCA4	1e-12	0.156481
221037	JMJD1C	1e-12	0.0327995
146894	CD300LG	2e-12	0.0921478
57678	GPAM	2e-11	0.0342745
6311	ATXN2	2e-11	0.0309925
6927	HNF1A	3e-11	0.0332409
350	APOH	4e-11	0.0882255
6484	ST3GAL4	1e-10	0.0482619
