Entrez	Gene Symbol	Ensembl ID	P-value
338	APOB	ENSG00000084674	7e-241
51129	ANGPTL4	ENSG00000167772	1e-46
345	APOC3	ENSG00000110245	1e-17
53345	TM6SF2	ENSG00000213996	6e-14
3643	INSR	ENSG00000171105	3e-13
84699	CREB3L3	ENSG00000060566	4e-12
5346	PLIN1	ENSG00000166819	2e-11
2538	G6PC1	ENSG00000131482	1e-10
3931	LCAT	ENSG00000213398	2e-10
3990	LIPC	ENSG00000166035	2e-08
5360	PLTP	ENSG00000100979	2e-07
2621	GAS6	ENSG00000183087	6e-07
5447	POR	ENSG00000127948	1e-06
10062	NR1H3	ENSG00000025434	1e-06
79786	KLHL36	ENSG00000135686	1e-06
3083	HGFAC	ENSG00000109758	1e-06
4091	SMAD6	ENSG00000137834	3e-06
11183	MAP4K5	ENSG00000012983	4e-06
5105	PCK1	ENSG00000124253	8e-06
19	ABCA1	ENSG00000165029	8e-06
10749	KIF1C	ENSG00000129250	9e-06
9684	LRRC14	ENSG00000160959	1e-05
948	CD36	ENSG00000135218	1e-05
4018	LPA	ENSG00000198670	1e-05
3145	HMBS	ENSG00000256269	2e-05
85302	FBF1	ENSG00000188878	2e-05
5468	PPARG	ENSG00000132170	2e-05
22937	SCAP	ENSG00000114650	2e-05
91937	TIMD4	ENSG00000145850	4e-05
5046	PCSK6	ENSG00000140479	5e-05
9330	GTF3C3	ENSG00000119041	6e-05
372	ARCN1	ENSG00000095139	6e-05
2217	FCGRT	ENSG00000104870	9e-05
