Entrez	Gene Symbol	Ensembl ID	P-value
8882	ZPR1	ENSG00000109917	6.663e-15
84811	BUD13	ENSG00000137656	1.112e-14
116519	APOA5	ENSG00000110243	1.035e-13
345	APOC3	ENSG00000110245	1.937e-09
1463	NCAN	ENSG00000130287	4.598e-09
53345	TM6SF2	ENSG00000213996	4.675e-09
57794	SUGP1	ENSG00000105705	6.269e-09
3990	LIPC	ENSG00000166035	1.949e-08
85440	DOCK7	ENSG00000116641	2.362e-08
9031	BAZ1B	ENSG00000009954	2.974e-08
51085	MLXIPL	ENSG00000009950	3.197e-08
27329	ANGPTL3	ENSG00000132855	3.661e-08
80714	PBX4	ENSG00000105717	4.648e-08
7398	USP1	ENSG00000162607	7.163e-08
54778	RNF111	ENSG00000157450	1.302e-07
2538	G6PC1	ENSG00000131482	2.24e-07
4023	LPL	ENSG00000175445	1.1014e-06
