Entrez	Gene Symbol	Ensembl ID	P-value
4881	NPR1	ENSG00000169418	1.47e-30
2028	ENPEP	ENSG00000138792	3.16e-24
9351	SLC9A3R2	ENSG00000065054	6.2e-23
1621	DBH	ENSG00000123454	8.85e-22
4524	MTHFR	ENSG00000177000	2.36e-21
6655	SOS2	ENSG00000100485	1.17e-18
4643	MYO1E	ENSG00000157483	5.9e-18
79987	SVEP1	ENSG00000165124	7.42e-16
65986	ZBTB10	ENSG00000205189	2.12e-14
5571	PRKAG1	ENSG00000181929	2.26e-13
2669	GEM	ENSG00000164949	3.73e-13
6237	RRAS	ENSG00000126458	4.59e-13
5331	PLCB3	ENSG00000149782	4.97e-13
54502	RBM47	ENSG00000163694	3.86e-11
80012	PHC3	ENSG00000173889	7.77e-11
51196	PLCE1	ENSG00000138193	4.58e-10
22984	PDCD11	ENSG00000148843	5.97e-10
113251	LARP4	ENSG00000161813	6.85e-10
125	ADH1B	ENSG00000196616	1.42e-09
57623	ZFAT	ENSG00000066827	2.82e-09
23371	TNS2	ENSG00000111077	3.26e-09
1856	DVL2	ENSG00000004975	4.64e-09
51332	SPTBN5	ENSG00000137877	4.91e-09
9732	DOCK4	ENSG00000128512	5.64e-09
1308	COL17A1	ENSG00000065618	6.93e-09
6910	TBX5	ENSG00000089225	3.13e-08
9726	ZNF646	ENSG00000167395	3.2e-08
8425	LTBP4	ENSG00000090006	3.45e-08
2843	GPR20	ENSG00000275181	5.7e-08
54801	HAUS6	ENSG00000147874	6.77e-08
189	AGXT	ENSG00000172482	9.25e-08
4846	NOS3	ENSG00000164867	1.04e-07
10906	TRAFD1	ENSG00000135148	1.18e-07
23082	PPRC1	ENSG00000148840	1.6e-07
10411	RAPGEF3	ENSG00000079337	2.23e-07
3911	LAMA5	ENSG00000130702	2.41e-07
9156	EXO1	ENSG00000174371	2.54e-07
4170	MCL1	ENSG00000143384	2.61e-07
390162	OR5M9	ENSG00000150269	2.63e-07
128611	ZNF831	ENSG00000124203	3.39e-07
10129	FRY	ENSG00000073910	5.18e-07
9779	TBC1D5	ENSG00000131374	5.81e-07
3223	HOXC6	ENSG00000197757	6.72e-07
3636	INPPL1	ENSG00000165458	8.11e-07
55643	BTBD2	ENSG00000133243	9.01e-07
51018	RRP15	ENSG00000067533	1.017e-06
5024	P2RX3	ENSG00000109991	1.105e-06
54620	FBXL19	ENSG00000099364	1.171e-06
140628	GATA5	ENSG00000130700	1.224e-06
9457	FHL5	ENSG00000112214	1.337e-06
57580	PREX1	ENSG00000124126	1.586e-06
2307	FOXS1	ENSG00000179772	1.611e-06
94031	HTRA3	ENSG00000170801	1.614e-06
7629	ZNF76	ENSG00000065029	1.688e-06
128869	PIGU	ENSG00000101464	1.858e-06
23360	FNBP4	ENSG00000285182	2.227e-06
391365	SULT6B1	ENSG00000138068	2.438e-06
