Entrez	Gene Symbol	P-value	Beta
84870	RSPO3	2e-120	0.041
5184	PEPD	5e-63	0.03
80315	CPEB4	3e-52	0.029
10144	FAM13A	6e-49	0.027
84133	ZNRF3	4.999999999999999e-44	0.025
2138	EYA1	7.999999999999999e-42	0.028
55193	PBRM1	1e-41	0.024
80790	CMIP	2e-37	0.024
127579	DCST2	2e-36	0.025
80017	DGLUCY	3.9999999999999997e-32	0.024
3207	HOXA11	7.000000000000001e-29	0.023
8200	GDF5	2e-27	0.02
10393	ANAPC10	4e-27	0.019
79026	AHNAK	4e-27	0.021
57178	ZMIZ1	3e-24	0.018
222194	RSBN1L	4.0000000000000004e-23	0.018
54681	P4HTM	9.000000000000001e-23	0.02
64864	RFX7	1e-22	0.026
51621	KLF13	2e-22	0.021
3912	LAMB1	8e-22	0.029
84456	L3MBTL3	1e-21	0.018
3516	RBPJ	1e-21	0.019
6494	SIPA1	6e-21	0.024
25816	TNFAIP8	2e-19	0.018
22979	EFR3B	2e-19	0.017
1609	DGKQ	2e-19	0.017
3772	KCNJ15	3e-19	0.017
80314	EPC1	4e-19	0.023
23090	ZNF423	5e-19	0.016
166378	AFG2A	5e-19	0.019
9671	WSCD2	2e-18	0.018
3308	HSPA4	3e-18	0.018
79974	CPED1	4e-18	0.016
91768	CABLES1	8e-18	0.018
1284	COL4A2	1e-17	0.017
9096	TBX18	1e-17	0.016
1911	PHC1	1e-17	0.017
54361	WNT4	2e-17	0.021
6920	TCEA3	7e-17	0.015
4091	SMAD6	1e-16	0.016
5890	RAD51B	1e-16	0.021
140469	MYO3B	2e-16	0.017
81846	SBF2	3e-16	0.015
114804	RNF157	4e-16	0.027
6777	STAT5B	4e-16	0.016
5225	PGC	7e-16	0.029
3899	AFF3	9e-16	0.019
6733	SRPK2	2e-15	0.015
25778	DSTYK	2e-15	0.025
10526	IPO8	3e-15	0.016
23005	MAPKBP1	3e-15	0.015
60487	TRMT11	4e-15	0.016
84444	DOT1L	5e-15	0.014
255631	COL24A1	2e-14	0.014
55282	LRRC36	3e-14	0.034
64778	FNDC3B	3e-14	0.014
2494	NR5A2	3e-14	0.015
2122	MECOM	3e-14	0.013
10795	ZNF268	3e-14	0.018
10042	HMGXB4	5e-14	0.014
223117	SEMA3D	1e-13	0.014
54808	DYM	2e-13	0.024
1301	COL11A1	5e-13	0.013
4330	MN1	2e-12	0.013
79899	PRR5L	2e-12	0.013
338557	FFAR4	3e-12	0.015
63892	THADA	4e-12	0.02
51592	TRIM33	5e-12	0.012
6868	ADAM17	6e-12	0.014
3680	ITGA9	1e-11	0.014
54875	CNTLN	1e-11	0.022
1523	CUX1	2e-11	0.013
8738	CRADD	3e-11	0.012
84159	ARID5B	5e-11	0.032
10533	ATG7	5e-11	0.016
9960	USP3	7e-11	0.013
54566	EPB41L4B	1e-10	0.016
164091	PAQR7	2e-10	0.011
974	CD79B	2e-10	0.012
56675	NRIP3	2e-10	0.012
1607	DGKB	3e-10	0.015
25837	RAB26	3e-10	0.015
25771	TBC1D22A	1e-09	0.012
23140	ZZEF1	1e-09	0.014
56987	BBX	2e-09	0.014
54622	ARL15	2e-09	0.013
3146	HMGB1	3e-09	0.011
4212	MEIS2	3e-09	0.012
54901	CDKAL1	3e-09	0.011
22849	CPEB3	4e-09	0.011
5523	PPP2R3A	4e-09	0.011
10867	TSPAN9	4e-09	0.011
10015	PDCD6IP	5e-09	0.013
4684	NCAM1	5e-09	0.017
3064	HTT	6e-09	0.011
347853	TBX10	2e-08	0.011
10180	RBM6	2e-08	0.014
10082	GPC6	3e-08	0.01
221037	JMJD1C	3e-08	0.01
4023	LPL	4e-08	0.011
64848	YTHDC2	4e-08	0.013
