Entrez	Gene Symbol	P-value	Beta
10767	HBS1L	0.0	0.180529
164656	TMPRSS6	1.9999999999999998e-222	0.116401
896	CCND3	9e-149	0.119305
217	ALDH2	4e-129	0.102718
10171	RCL1	2e-74	0.066197
7036	TFR2	7e-58	0.648575
9997	SCO2	5e-56	0.0648605
9839	ZEB2	2e-53	0.096533
7015	TERT	7e-49	0.0582783
545	ATR	1e-47	0.052776
220972	MARCHF8	2e-47	0.0839761
8031	NCOA4	5e-47	0.0835293
84717	HDGFL2	7e-35	0.0485558
10320	IKZF1	2.0000000000000003e-34	0.048321
23228	PLCL2	5e-34	0.0828903
8347	H2BC4	9e-31	0.12224
23039	XPO7	1.0000000000000001e-29	0.0433197
84067	FHIP1B	3e-20	0.511369
159296	NKX2-3	1e-18	0.0322059
7170	TPM3	3e-17	0.0307918
25793	FBXO7	5e-17	0.0359924
11322	TMC6	2e-16	0.0436131
5981	RFC1	2e-15	0.0295097
55553	SOX6	3e-15	0.0290456
160140	C11orf65	3e-15	0.0288123
2235	FECH	2e-14	0.0279962
150223	YDJC	4e-14	0.0280926
80339	PNPLA3	3e-13	0.0266522
28	ABO	7e-13	0.0340222
440044	SLC22A20P	1e-12	0.0280194
9911	TMCC2	2e-12	0.0400723
6453	ITSN1	2e-12	0.0260318
9882	TBC1D4	3e-12	0.0322343
865	CBFB	4e-12	0.120992
5866	RAB3IL1	6e-12	0.0258185
4299	AFF1	1e-11	0.0265579
4149	MAX	5e-11	0.0261738
55212	BBS7	5e-10	0.0228571
10158	PDZK1IP1	8e-10	0.0272272
27094	KCNMB3	1e-09	0.0422398
7203	CCT3	2e-09	0.0270955
56997	COQ8A	2e-09	0.0612778
92140	MTDH	2e-09	0.0250232
8850	KAT2B	3e-09	0.0216608
11030	RBPMS	3e-09	0.0329644
1373	CPS1	4e-09	0.0308184
91433	RCCD1	6e-09	0.0218747
2323	FLT3LG	9e-09	0.142903
4005	LMO2	1e-08	0.021682
9753	ZSCAN12	1e-08	0.0359376
64420	SUSD1	1e-08	0.0239309
197322	ACSF3	2e-08	0.0213699
10066	SCAMP2	2e-08	0.0425106
10296	MAEA	2e-08	0.0230067
23026	MYO16	2e-08	0.0206172
442197	OR2I1P	2e-08	0.0220867
256227	STEAP1B	2e-08	0.0278634
6536	SLC6A9	3e-08	0.0244088
27158	NDOR1	3e-08	0.032789
9792	SERTAD2	3e-08	0.0390207
255967	PAN3	4e-08	0.0216423
10014	HDAC5	4e-08	0.0440991
23410	SIRT3	4e-08	0.0304349
374618	TEX9	4e-08	0.0224039
5531	PPP4C	5e-08	0.0217182
50512	PODXL2	5e-08	0.206285
