Entrez	Gene Symbol	Ensembl ID	P-value
4023	LPL	ENSG00000175445	1.95e-138
11183	MAP4K5	ENSG00000012983	1.52e-125
345	APOC3	ENSG00000110245	1.56e-123
116519	APOA5	ENSG00000110243	8.64e-73
84811	BUD13	ENSG00000137656	2.39e-64
348	APOE	ENSG00000130203	1.21e-58
84226	C2orf16	ENSG00000221843	4.55e-54
11321	GPN1	ENSG00000198522	2.05e-51
9031	BAZ1B	ENSG00000009954	4.92e-51
51129	ANGPTL4	ENSG00000167772	1.16e-46
4018	LPA	ENSG00000198670	2.22e-44
338	APOB	ENSG00000084674	2.48e-36
8890	EIF2B4	ENSG00000115211	3.69e-36
26160	IFT172	ENSG00000138002	6.27e-34
5049	PAFAH1B2	ENSG00000168092	4.26e-32
5866	RAB3IL1	ENSG00000167994	2.4799999999999998e-28
57159	TRIM54	ENSG00000138100	1.64e-24
8884	SLC5A6	ENSG00000138074	1.05e-21
6580	SLC22A1	ENSG00000175003	1.32e-20
23173	METAP1	ENSG00000164024	6.19e-20
146894	CD300LG	ENSG00000161649	5.86e-19
1374	CPT1A	ENSG00000110090	1.16e-18
22837	COBLL1	ENSG00000082438	1.54e-15
5140	PDE3B	ENSG00000152270	1.01e-14
94137	RP1L1	ENSG00000183638	2.19e-14
1071	CETP	ENSG00000087237	3.77e-14
113201	GOLM2	ENSG00000166734	3.47e-13
84277	DNAJC30	ENSG00000176410	3.88e-13
26291	FGF21	ENSG00000105550	9.44e-13
51374	ATRAID	ENSG00000138085	1.29e-11
83706	FERMT3	ENSG00000149781	2.3e-10
55193	PBRM1	ENSG00000163939	1.17e-09
4318	MMP9	ENSG00000100985	2.14e-09
27329	ANGPTL3	ENSG00000132855	2.82e-09
4299	AFF1	ENSG00000172493	3.67e-09
284358	MAMSTR	ENSG00000176909	5.45e-09
30837	SOCS7	ENSG00000274229	6.36e-09
53345	TM6SF2	ENSG00000213996	6.57e-09
2524	FUT2	ENSG00000176920	6.82e-09
