Entrez	Gene Symbol	P-value	Beta
56172	ANKH	4e-125	0.0965773
83659	TEKT1	2e-69	0.0918362
90268	OTULIN	9.999999999999999e-55	0.106875
5208	PFKFB2	1e-40	0.0542852
1373	CPS1	7e-21	0.0408009
10599	SLCO1B1	1e-17	0.0368223
221035	REEP3	2e-16	0.0333475
51174	TUBD1	5e-16	0.0412958
284111	SLC13A5	1e-14	0.217992
825	CAPN3	1e-11	0.103384
57619	SHROOM3	2e-11	0.0273744
28	ABO	4e-11	0.0286148
406	BMAL1	9e-11	0.0282815
4735	SEPTIN2	3e-10	0.0370711
91833	WDR20	4e-10	0.0318364
3482	IGF2R	4e-10	0.0438907
5265	SERPINA1	1e-09	0.0884475
4772	NFATC1	2e-09	0.0245679
6569	SLC34A1	2e-09	0.0263029
5209	PFKFB3	3e-09	0.0266467
26027	ACOT11	1e-08	0.0234663
9781	RNF144A	1e-08	0.042446
84619	ZGPAT	2e-08	0.0267688
255488	RNF144B	2e-08	0.0242811
6580	SLC22A1	2e-08	0.0234073
