Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
338	APOB	ENSG00000084674	7.47e-114
255738	PCSK9	ENSG00000169174	3.4099999999999998e-62
345	APOC3	ENSG00000110245	2.41e-56
53345	TM6SF2	ENSG00000213996	2.14e-50
1463	NCAN	ENSG00000130287	2.57e-40
587	BCAT2	ENSG00000105552	3.07e-37
1071	CETP	ENSG00000087237	2.71e-35
11183	MAP4K5	ENSG00000012983	5.810000000000001e-32
3949	LDLR	ENSG00000130164	7.07e-29
116519	APOA5	ENSG00000110243	1.13e-28
84811	BUD13	ENSG00000137656	8.459999999999999e-23
728780	ANKDD1B	ENSG00000189045	2.34e-22
78992	YIPF2	ENSG00000130733	3.6e-21
10087	CERT1	ENSG00000113163	4.71e-21
26762	HAVCR1	ENSG00000113249	1.14e-20
256006	ANKRD31	ENSG00000145700	1.94e-20
94039	ZNF101	ENSG00000181896	9.41e-20
23460	ABCA6	ENSG00000154262	1.59e-19
27329	ANGPTL3	ENSG00000132855	1.79e-19
84226	C2orf16	ENSG00000221843	4.42e-18
4018	LPA	ENSG00000198670	6.35e-17
11321	GPN1	ENSG00000198522	1.36e-16
5817	PVR	ENSG00000073008	1.24e-15
64241	ABCG8	ENSG00000143921	4.26e-15
343263	MYBPHL	ENSG00000221986	8.38e-15
64240	ABCG5	ENSG00000138075	1.25e-14
134359	POC5	ENSG00000152359	3.04e-14
2524	FUT2	ENSG00000176920	1.06e-12
6580	SLC22A1	ENSG00000175003	2.95e-12
51085	MLXIPL	ENSG00000009950	5.26e-12
3837	KPNB1	ENSG00000108424	2.36e-11
9031	BAZ1B	ENSG00000009954	7.09e-11
23461	ABCA5	ENSG00000154265	1.02e-10
284612	SYPL2	ENSG00000143028	6.86e-10
169436	STKLD1	ENSG00000281245	4.93e-09
51129	ANGPTL4	ENSG00000167772	5.59e-09
8890	EIF2B4	ENSG00000115211	6.43e-09
5335	PLCG1	ENSG00000124181	7.87e-09
29881	NPC1L1	ENSG00000015520	2.66e-07
