Entrez	Gene Symbol	P-value	Beta
55534	MAML3	7e-08	0.0581584
55016	MARCHF1	2e-07	0.0395514
6444	SGCD	2e-07	0.0928645
9229	DLGAP1	5e-07	0.0355007
53353	LRP1B	1e-06	0.0670517
9745	ZNF536	1e-06	0.0288621
4988	OPRM1	1e-06	0.0164295
392636	AGMO	1e-06	0.0975196
56616	DIABLO	2e-06	0.0582655
58504	ARHGAP22	2e-06	0.0413911
27161	AGO2	2e-06	0.0294492
345079	SOWAHB	3e-06	0.101866
1690	COCH	3e-06	0.111531
9990	SLC12A6	3e-06	0.0710611
123283	TARS3	3e-06	0.122882
130340	AP1S3	3e-06	0.109458
1826	DSCAM	3e-06	0.111274
950	SCARB2	4e-06	0.0315089
23281	MTUS2	4e-06	0.0202747
2788	GNG7	5e-06	0.0751838
1010	CDH12	5e-06	0.0864802
