Entrez	Gene Symbol	Ensembl ID	P-value
3717	JAK2	ENSG00000096968	2.2300000000000002e-307
10019	SH2B3	ENSG00000111252	6e-295
23495	TNFRSF13B	ENSG00000240505	1.4e-81
811	CALR	ENSG00000179218	5.59e-80
81027	TUBB1	ENSG00000101162	1.37e-59
11200	CHEK2	ENSG00000183765	3.9e-57
5794	PTPRH	ENSG00000080031	2.6899999999999997e-41
7066	THPO	ENSG00000090534	9.01e-39
4352	MPL	ENSG00000117400	4.43e-34
4065	LY75	ENSG00000054219	1.14e-32
388931	MFSD2B	ENSG00000205639	8.32e-30
100526664	LY75-CD302	ENSG00000248672	1.37e-28
578	BAK1	ENSG00000030110	2.98e-19
2812	GP1BB	ENSG00000203618	1.46e-15
3690	ITGB3	ENSG00000259207	1.32e-13
1788	DNMT3A	ENSG00000119772	2.71e-13
861	RUNX1	ENSG00000159216	2.92e-13
6427	SRSF2	ENSG00000161547	3.69e-13
23218	NBEAL2	ENSG00000160796	5.99e-13
57623	ZFAT	ENSG00000066827	6.57e-13
9780	PIEZO1	ENSG00000103335	9.42e-13
51750	RTEL1	ENSG00000258366	1.67e-12
80724	ACAD10	ENSG00000111271	3.04e-12
2811	GP1BA	ENSG00000185245	3.23e-12
948	CD36	ENSG00000135218	6.26e-12
