Entrez	Gene Symbol	P-value	Beta
5819	NECTIN2	1e-200	0.345889
8882	ZPR1	5e-171	0.183618
10452	TOMM40	9e-170	0.362241
4023	LPL	2.0000000000000003e-124	0.175394
51085	MLXIPL	3e-87	0.131537
2646	GCKR	2e-71	0.0817174
4018	LPA	2e-70	0.146429
63925	ZNF335	2e-35	0.0713636
146894	CD300LG	5.0000000000000004e-29	0.142337
1952	CELSR2	1e-27	0.0584798
3949	LDLR	2e-27	0.0731707
23460	ABCA6	1.9999999999999998e-26	0.160512
85440	DOCK7	6e-23	0.0462253
22837	COBLL1	2e-18	0.0401572
221037	JMJD1C	4e-18	0.0389016
350	APOH	7e-18	0.112094
8854	ALDH1A2	2e-16	0.0389095
51426	POLK	2e-14	0.0421364
80790	CMIP	2e-14	0.0371851
2590	GALNT2	3e-12	0.0320287
5340	PLG	6e-12	0.0605337
10221	TRIB1	6e-12	0.0715332
10963	STIP1	7e-12	0.0653932
29958	DMGDH	9e-12	0.0318781
84870	RSPO3	1e-11	0.0705679
6002	RGS12	5e-11	0.0299349
144347	RFLNA	6e-10	0.0283657
84310	C7orf50	1e-09	0.0273613
