Entrez	Gene Symbol	P-value	Beta
50650	ARHGEF3	2e-320	
10767	HBS1L	5.000000000000001e-249	
221037	JMJD1C	3e-139	
10171	RCL1	1.9999999999999998e-138	
148823	GCSAML	5e-119	
57551	TAOK1	5e-118	
30845	EHD3	7e-111	
7171	TPM4	4e-94	
144406	CFAP251	4e-93	
7066	THPO	9e-90	
10788	IQGAP2	2e-87	
91768	CABLES1	3e-80	
22818	COPZ1	1e-78	
80305	TRABD	2e-77	
9911	TMCC2	8e-59	
91828	EXOC3L4	5e-55	
55604	CARMIL1	9.999999999999999e-55	
100507436	MICA	2.9999999999999995e-54	
57140	RNPEPL1	1e-52	
55711	FAR2	2e-51	
10019	SH2B3	2.9999999999999997e-47	
3674	ITGA2B	1e-46	
3115	HLA-DPB1	5.0000000000000004e-45	
2646	GCKR	4e-43	
5339	PLEC	5e-43	
1522	CTSZ	4e-41	
9927	MFN2	7e-41	
63892	THADA	5e-40	
8402	SLC25A11	5.9999999999999996e-40	
283450	HECTD4	4e-38	
25893	TRIM58	2e-36	
10954	PDIA5	2.0000000000000003e-34	
10257	ABCC4	5e-33	
7704	ZBTB16	5e-33	
7168	TPM1	8e-33	
11176	BAZ2A	9.999999999999999e-33	
7015	TERT	9.999999999999999e-33	
1029	CDKN2A	3.0000000000000003e-31	
3106	HLA-B	6.0000000000000005e-31	
10420	TESK2	3e-30	
9779	TBC1D5	9.000000000000001e-29	
6484	ST3GAL4	9.999999999999999e-29	
54855	TENT5C	9.999999999999999e-29	
4343	MOV10	1.9999999999999997e-28	
283349	RASSF3	1.9999999999999997e-28	
79969	ATAT1	3e-28	
5890	RAD51B	8.000000000000001e-28	
4633	MYL2	3e-27	
8816	DCAF5	4e-27	
26052	DNM3	9e-27	
3717	JAK2	9.999999999999999e-27	
1373	CPS1	1.9999999999999998e-26	
94239	H2AZ2	1.9999999999999998e-26	
399687	MYO18A	3e-26	
350	APOH	5e-25	
161882	ZFPM1	5e-25	
81027	TUBB1	3e-24	
81704	DOCK8	3e-24	
153830	RNF145	6e-24	
10109	ARPC2	1.0000000000000001e-23	
11252	PACSIN2	3e-23	
5899	RALB	3e-23	
144404	TMEM120B	8.000000000000001e-23	
2768	GNA12	1e-22	
51564	HDAC7	2e-22	
6764	DENND2B	2e-22	
23293	SMG6	2e-22	
64844	MARCHF7	3e-20	
4218	RAB8A	3e-20	
50808	AK3	6e-20	
23316	CUX2	6e-20	
4778	NFE2	8e-20	
84790	TUBA1C	9e-20	
23272	TASOR	1e-19	
2972	BRF1	2e-19	
3480	IGF1R	2e-19	
6497	SKI	4e-19	
80339	PNPLA3	5e-19	
100507679	MUC22	5e-19	
28	ABO	5e-19	
114548	NLRP3	6e-19	
5708	PSMD2	2e-18	
1950	EGF	4e-18	
26059	ERC2	4e-18	
5900	RALGDS	4e-18	
8997	KALRN	5e-18	
164656	TMPRSS6	7e-18	
3842	TNPO1	9e-18	
80762	NDFIP1	1e-17	
8019	BRD3	1e-17	
196740	VSTM4	1e-17	
23067	SETD1B	3e-17	
8674	VAMP4	5e-17	
87	ACTN1	7e-17	
4602	MYB	9e-17	
9802	DAZAP2	2e-16	
10906	TRAFD1	2e-16	
6311	ATXN2	2e-16	
729830	FHIP1A	3e-16	
80018	NAA25	3e-16	
9522	SCAMP1	5e-16	
9727	RAB11FIP3	9e-16	
596	BCL2	1e-15	
374655	ZNF710	4e-15	
3108	HLA-DMA	4e-15	
81	ACTN4	4e-15	
23383	MAU2	5e-15	
3710	ITPR3	6e-15	
948	CD36	7e-15	
23199	GSE1	8e-15	
11329	STK38	1e-14	
3119	HLA-DQB1	1e-14	
861	RUNX1	1e-14	
64393	ZMAT3	1e-14	
51530	ZC3HC1	2e-14	
5581	PRKCE	3e-14	
605	BCL7A	3e-14	
221035	REEP3	4e-14	
1145	CHRNE	5e-14	
4162	MCAM	5e-14	
10726	NUDC	1e-13	
4815	NINJ2	1e-13	
11046	SLC35D2	2e-13	
342618	SLFN14	2e-13	
830	CAPZA2	2e-13	
2122	MECOM	3e-13	
80724	ACAD10	3e-13	
1302	COL11A2	3e-13	
11216	AKAP10	5e-13	
57609	DIP2B	5e-13	
23114	NFASC	6e-13	
10653	SPINT2	7e-13	
23654	PLXNB2	1e-12	
4763	NF1	2e-12	
3083	HGFAC	2e-12	
578	BAK1	3e-12	
201514	ZNF584	3e-12	
51603	METTL13	4e-12	
389799	CFAP77	4e-12	
2078	ERG	1e-11	
2590	GALNT2	2e-11	
28951	TRIB2	3e-11	
3705	ITPK1	5e-11	
9055	PRC1	6e-11	
64236	PDLIM2	9e-11	
7450	VWF	2e-10	
81502	HM13	2e-10	
51571	CYRIB	2e-10	
158067	AK8	2e-10	
81492	RSPH6A	2e-10	
26119	LDLRAP1	3e-10	
91181	NUP210L	4e-10	
79087	ALG12	5e-10	
10849	POLR1G	6e-10	
23607	CD2AP	8e-10	
9701	PPP6R2	8e-10	
4137	MAPT	1e-09	
283149	BCL9L	2e-09	
8328	GFI1B	2e-09	
1602	DACH1	2e-09	
219654	ZCCHC24	3e-09	
7409	VAV1	3e-09	
284273	PTGR3	3e-09	
8301	PICALM	6e-09	
23468	CBX5	8e-09	
57091	CASS4	8e-09	
1435	CSF1	8e-09	
83874	TBC1D10A	1e-08	
4209	MEF2D	2e-08	
8942	KYNU	3e-08	
11172	INSL6	3e-08	
22987	SV2C	4e-08	
2869	GRK5	4e-08	
124540	MSI2	5e-08	
