Entrez	Gene Symbol	P-value	Beta
79068	FTO	6.9999999999999995e-40	
3159	HMGA1	6e-23	
253461	ZBTB38	2e-18	
23042	PDXDC1	1e-14	
115	ADCY9	1e-14	
54832	VPS13C	3e-14	
253959	RALGAPA1	2e-13	
2696	GIPR	5e-12	
4779	NFE2L1	6e-12	
5531	PPP4C	9e-12	
3597	IL13RA1	2e-11	
10458	BAIAP2	4e-11	
65264	UBE2Z	8e-10	
5324	PLAG1	1e-09	
23030	KDM4B	2e-09	
23637	RABGAP1	4e-09	
84456	L3MBTL3	4e-09	
4010	LMX1B	1e-08	
59269	HIVEP3	1e-08	
7227	TRPS1	2e-08	
2915	GRM5	2e-08	
23017	FAIM2	3e-08	
4300	MLLT3	3e-08	
1021	CDK6	3e-08	
54715	RBFOX1	5e-08	
