Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	2.121e-30
9388	LIPG	ENSG00000101670	1.9165e-25
3990	LIPC	ENSG00000166035	5.92e-19
54778	RNF111	ENSG00000157450	1.664e-12
348	APOE	ENSG00000130203	1.114e-09
23387	SIK3	ENSG00000160584	1.303e-09
345	APOC3	ENSG00000110245	3.472e-09
1066	CES1	ENSG00000262243	4e-09
4023	LPL	ENSG00000175445	6.113e-09
19	ABCA1	ENSG00000165029	1.139e-08
6559	SLC12A3	ENSG00000070915	5.023e-08
146894	CD300LG	ENSG00000161649	8.242e-08
57795	BRINP2	ENSG00000198797	1.698e-07
64180	DPEP3	ENSG00000141096	4e-07
9159	PCSK7	ENSG00000160613	4.619e-07
23568	ARL2BP	ENSG00000102931	4.846e-07
