Entrez	Gene Symbol	Ensembl ID	P-value
2805	GOT1	ENSG00000120053	0.0
80339	PNPLA3	ENSG00000100344	3.27e-298
25813	SAMM50	ENSG00000100347	3.28e-162
221074	SLC39A12	ENSG00000148482	8.63e-123
54899	PXK	ENSG00000168297	1.44e-114
29780	PARVB	ENSG00000188677	2.13e-106
10613	ERLIN1	ENSG00000107566	1.15e-100
2806	GOT2	ENSG00000125166	2.39e-64
1147	CHUK	ENSG00000213341	1.2e-49
5265	SERPINA1	ENSG00000277377	9.95e-47
64116	SLC39A8	ENSG00000138821	1.99e-46
53345	TM6SF2	ENSG00000213996	3.31e-46
345275	HSD17B13	ENSG00000170509	5.91e-44
6655	SOS2	ENSG00000100485	3.8e-41
3626	INHBC	ENSG00000175189	1.08e-34
10990	LILRB5	ENSG00000278437	3.15e-33
79443	FYCO1	ENSG00000163820	6.04e-33
55532	SLC30A10	ENSG00000196660	2.4400000000000003e-31
2212	FCGR2A	ENSG00000143226	3.41e-30
1463	NCAN	ENSG00000130287	3.54e-30
203859	ANO5	ENSG00000171714	2.46e-28
128272	ARHGEF19	ENSG00000142632	2.04e-27
9531	BAG3	ENSG00000151929	5.97e-27
80709	AKNA	ENSG00000106948	1.41e-26
10332	CLEC4M	ENSG00000104938	4.97e-26
350	APOH	ENSG00000091583	4.77e-25
80833	APOL3	ENSG00000128284	2.5399999999999998e-24
9033	PKD2L1	ENSG00000107593	2.12e-23
374955	SPATA21	ENSG00000187144	2.29e-22
85363	TRIM5	ENSG00000132256	1.54e-21
57210	SLC45A4	ENSG00000022567	8.06e-21
2528	FUT6	ENSG00000156413	1.03e-20
3842	TNPO1	ENSG00000083312	1.51e-20
23268	DNMBP	ENSG00000107554	2.66e-20
23788	MTCH2	ENSG00000285121	4.02e-20
84824	FCRLA	ENSG00000132185	8.46e-20
79892	MCMBP	ENSG00000197771	1.87e-19
11183	MAP4K5	ENSG00000012983	3.39e-19
64167	ERAP2	ENSG00000164308	5.15e-19
11196	SEC23IP	ENSG00000107651	4.77e-18
57558	USP35	ENSG00000118369	4.78e-18
10019	SH2B3	ENSG00000111252	5.68e-18
8302	KLRC4	ENSG00000183542	5.87e-18
4582	MUC1	ENSG00000185499	1.37e-17
1893	ECM1	ENSG00000143369	1.47e-17
338	APOB	ENSG00000084674	1.5e-17
127	ADH4	ENSG00000198099	1.7e-17
672	BRCA1	ENSG00000012048	3.71e-17
127943	FCRLB	ENSG00000162746	5.44e-17
94039	ZNF101	ENSG00000181896	7.31e-17
23317	DNAJC13	ENSG00000138246	1.26e-16
94137	RP1L1	ENSG00000183638	2.21e-16
26291	FGF21	ENSG00000105550	2.27e-16
4666	NACA	ENSG00000196531	6.78e-16
116519	APOA5	ENSG00000110243	7.89e-16
779	CACNA1S	ENSG00000081248	9.82e-16
4077	NBR1	ENSG00000188554	1.03e-15
8882	ZPR1	ENSG00000109917	1.28e-15
25778	DSTYK	ENSG00000133059	1.65e-15
1671	DEFA6	ENSG00000285136	2.69e-15
84226	C2orf16	ENSG00000221843	3.52e-15
1520	CTSS	ENSG00000163131	3.55e-15
4580	MTX1	ENSG00000173171	3.61e-15
6688	SPI1	ENSG00000066336	3.74e-15
84811	BUD13	ENSG00000137656	1.08e-14
1435	CSF1	ENSG00000184371	1.21e-14
29062	WDR91	ENSG00000105875	1.66e-14
55280	CWF19L1	ENSG00000095485	1.95e-14
2525	FUT3	ENSG00000171124	2.03e-14
84456	L3MBTL3	ENSG00000198945	2.19e-14
84072	HORMAD1	ENSG00000143452	2.5e-14
29956	CERS2	ENSG00000143418	3.83e-14
11321	GPN1	ENSG00000198522	4.22e-14
5468	PPARG	ENSG00000132170	4.58e-14
115548	FCHO2	ENSG00000157107	4.59e-14
2444	FRK	ENSG00000111816	1.03e-13
1512	CTSH	ENSG00000103811	1.06e-13
4676	NAP1L4	ENSG00000273562	1.14e-13
64333	ARHGAP9	ENSG00000123329	1.53e-13
2735	GLI1	ENSG00000111087	1.69e-13
22898	DENND3	ENSG00000105339	1.77e-13
169436	STKLD1	ENSG00000281245	1.82e-13
79731	NARS2	ENSG00000137513	2.2e-13
1856	DVL2	ENSG00000004975	2.61e-13
114971	PTPMT1	ENSG00000285206	2.75e-13
22826	DNAJC8	ENSG00000285317	5.7e-13
3953	LEPR	ENSG00000116678	6.59e-13
11138	TBC1D8	ENSG00000204634	7.7e-13
5029	P2RY2	ENSG00000175591	8.36e-13
4035	LRP1	ENSG00000123384	1.09e-12
93974	ATP5IF1	ENSG00000285390	1.21e-12
57644	MYH7B	ENSG00000078814	1.63e-12
84129	ACAD11	ENSG00000240303	1.74e-12
126321	MFSD12	ENSG00000161091	1.84e-12
284358	MAMSTR	ENSG00000176909	2.36e-12
11214	AKAP13	ENSG00000170776	2.43e-12
64386	MMP25	ENSG00000008516	2.86e-12
157285	PRAG1	ENSG00000275342	2.94e-12
786	CACNG1	ENSG00000108878	4.39e-12
26469	PTPN18	ENSG00000072135	6.31e-12
