Entrez	Gene Symbol	Ensembl ID	P-value
7535	ZAP70	ENSG00000115085	5.55e-07
147837	ZNF563	ENSG00000188868	3.87e-06
54469	ZFAND6	ENSG00000086666	5.41e-06
49856	WRAP73	ENSG00000116213	6.29e-06
1089	CEACAM4	ENSG00000274131	9.4e-06
1636	ACE	ENSG00000159640	1.21e-05
54102	CLIC6	ENSG00000159212	1.34e-05
7293	TNFRSF4	ENSG00000186827	1.63e-05
5170	PDPK1	ENSG00000140992	2.38e-05
10277	UBE4B	ENSG00000130939	2.82e-05
375686	SPATC1	ENSG00000186583	2.84e-05
2214	FCGR3A	ENSG00000203747	3.02e-05
25920	NELFB	ENSG00000188986	3.41e-05
255809	C19orf38	ENSG00000214212	3.42e-05
257415	FAM133B	ENSG00000234545	3.48e-05
9880	ZBTB39	ENSG00000166860	3.75e-05
30062	RAX	ENSG00000134438	4.01e-05
10782	ZNF274	ENSG00000171606	4.02e-05
7423	VEGFB	ENSG00000173511	4.03e-05
113026	PLCD3	ENSG00000161714	4.15e-05
10221	TRIB1	ENSG00000173334	4.64e-05
3991	LIPE	ENSG00000079435	4.67e-05
27333	GOLIM4	ENSG00000173905	5.26e-05
402682	UFSP1	ENSG00000176125	5.79e-05
11211	FZD10	ENSG00000111432	6.11e-05
988	CDC5L	ENSG00000096401	6.78e-05
57795	BRINP2	ENSG00000198797	7.93e-05
56955	MEPE	ENSG00000152595	8.07e-05
84447	SYVN1	ENSG00000162298	8.1e-05
147700	KLC3	ENSG00000104892	8.17e-05
9941	EXOG	ENSG00000157036	8.21e-05
22908	SACM1L	ENSG00000211456	8.61e-05
5411	PNN	ENSG00000100941	8.66e-05
8683	SRSF9	ENSG00000111786	9.18e-05
3543	IGLL1	ENSG00000128322	9.26e-05
7739	ZNF185	ENSG00000147394	9.3e-05
