Entrez	Gene Symbol	P-value	Beta
4018	LPA	5e-74	
1952	CELSR2	5e-23	
348	APOE	3e-21	
6581	SLC22A3	1e-19	
2242	FES	1e-15	
8613	PLPP3	6e-15	
10933	MORF4L1	3e-13	
255738	PCSK9	6e-13	
4846	NOS3	3e-12	
6597	SMARCA4	3e-12	
221692	PHACTR1	7e-12	
11173	ADAMTS7	2e-11	
1282	COL4A1	2e-10	
2982	GUCY1A1	5e-10	
5819	NECTIN2	8e-10	
56895	AGPAT4	5e-09	
143872	ARHGAP42	8e-09	
5340	PLG	9e-09	
55013	MCUB	1e-08	
344758	GPR149	2e-08	
6582	SLC22A2	2e-08	
1012	CDH13	4e-08	
4670	HNRNPM	4e-08	
1029	CDKN2A	4e-08	
4023	LPL	5e-08	
8633	UNC5C	5e-08	
