Entrez	Gene Symbol	P-value	Beta
348	APOE	0.0	0.5352
255738	PCSK9	3e-214	0.4547
9415	FADS2	2e-59	0.0668
23383	MAU2	5.0000000000000004e-45	0.1163
64241	ABCG8	2e-41	0.0611
85440	DOCK7	9e-28	0.0468
23460	ABCA6	4.0000000000000004e-23	0.1676
9785	DHX38	2e-22	0.0476
29881	NPC1L1	3e-20	0.0499
3482	IGF2R	1e-18	0.0692
8882	ZPR1	2e-18	0.0498
126695	KDF1	6e-16	0.1037
19	ABCA1	3e-15	0.0365
55219	MACO1	4e-15	0.0317
84310	C7orf50	2e-14	0.0429
6484	ST3GAL4	3e-14	0.0522
1071	CETP	4e-14	0.035
85363	TRIM5	9e-14	0.0545
350	APOH	1e-13	0.1035
5265	SERPINA1	1e-13	0.1127
144108	SPTY2D1	1e-13	0.0318
28983	TMPRSS11E	3e-13	0.0363
9388	LIPG	5e-13	0.1434
675	BRCA2	8e-13	0.0343
7227	TRPS1	1e-12	0.0313
84875	PARP10	5e-10	0.0266
57523	NYNRIN	6e-10	0.0247
23301	EHBP1	7e-10	0.0262
29941	PKN3	7e-10	0.0388
8647	ABCB11	8e-10	0.0252
2646	GCKR	2e-09	0.0248
