Entrez	Gene Symbol	Ensembl ID	P-value
348	APOE	ENSG00000130203	0.0
1071	CETP	ENSG00000087237	1.16e-84
587	BCAT2	ENSG00000105552	1.11e-83
23624	CBLC	ENSG00000142273	6.26e-72
4023	LPL	ENSG00000175445	5.57e-50
345	APOC3	ENSG00000110245	4.17e-41
255738	PCSK9	ENSG00000169174	4.59e-35
51129	ANGPTL4	ENSG00000167772	1.05e-25
11183	MAP4K5	ENSG00000012983	5.02e-23
338	APOB	ENSG00000084674	1.8000000000000003e-21
23173	METAP1	ENSG00000164024	4.44e-20
8882	ZPR1	ENSG00000109917	6.94e-18
3931	LCAT	ENSG00000213398	6.95e-18
116519	APOA5	ENSG00000110243	1.32e-17
19	ABCA1	ENSG00000165029	1.59e-17
84811	BUD13	ENSG00000137656	7.39e-17
337	APOA4	ENSG00000110244	9.42e-17
3172	HNF4A	ENSG00000101076	1.68e-16
51085	MLXIPL	ENSG00000009950	1.82e-15
3949	LDLR	ENSG00000130164	2.8e-15
4318	MMP9	ENSG00000100985	3.93e-15
125931	CEACAM20	ENSG00000273777	4.04e-15
343263	MYBPHL	ENSG00000221986	1.56e-14
5049	PAFAH1B2	ENSG00000168092	2.95e-14
8567	MADD	ENSG00000110514	5.38e-14
3990	LIPC	ENSG00000166035	1.36e-13
113201	GOLM2	ENSG00000166734	2.74e-13
10062	NR1H3	ENSG00000025434	3.77e-13
53	ACP2	ENSG00000134575	5.23e-13
9031	BAZ1B	ENSG00000009954	6.06e-13
146894	CD300LG	ENSG00000161649	2.29e-12
2696	GIPR	ENSG00000010310	8.55e-12
1374	CPT1A	ENSG00000110090	1.53e-11
9709	HERPUD1	ENSG00000051108	1.81e-11
134359	POC5	ENSG00000152359	3.69e-11
64241	ABCG8	ENSG00000143921	4.53e-11
10087	CERT1	ENSG00000113163	1.15e-10
6560	SLC12A4	ENSG00000124067	1.5e-10
728780	ANKDD1B	ENSG00000189045	1.88e-10
8890	EIF2B4	ENSG00000115211	2.43e-10
26160	IFT172	ENSG00000138002	3.21e-10
90203	SNX21	ENSG00000124104	3.26e-10
284352	PPP1R37	ENSG00000104866	5.35e-10
84226	C2orf16	ENSG00000221843	6.57e-10
79797	ZNF408	ENSG00000175213	8.25e-10
2147	F2	ENSG00000180210	8.54e-10
1506	CTRL	ENSG00000141086	8.74e-10
5476	CTSA	ENSG00000064601	1.01e-09
10019	SH2B3	ENSG00000111252	1.28e-09
11321	GPN1	ENSG00000198522	1.3e-09
64240	ABCG5	ENSG00000138075	1.35e-09
123904	NRN1L	ENSG00000188038	1.6e-09
54920	DUS2	ENSG00000167264	1.7e-09
140831	ZSWIM3	ENSG00000132801	1.72e-09
4038	LRP4	ENSG00000134569	4.31e-09
83706	FERMT3	ENSG00000149781	4.31e-09
5140	PDE3B	ENSG00000152270	4.4e-09
335	APOA1	ENSG00000118137	7.59e-09
256006	ANKRD31	ENSG00000145700	9.37e-09
340156	MYLK4	ENSG00000145949	1.91e-07
