Entrez	Gene Symbol	Ensembl ID	P-value
1071	CETP	ENSG00000087237	0.0
345	APOC3	ENSG00000110245	4.4e-114
335	APOA1	ENSG00000118137	2.41e-58
949	SCARB1	ENSG00000073060	4.56e-44
51129	ANGPTL4	ENSG00000167772	2.07e-43
348	APOE	ENSG00000130203	5.24e-38
338	APOB	ENSG00000084674	6.42e-38
9388	LIPG	ENSG00000101670	5.61e-37
146894	CD300LG	ENSG00000161649	2.03e-36
337	APOA4	ENSG00000110244	1.4e-35
90203	SNX21	ENSG00000124104	2.47e-35
9709	HERPUD1	ENSG00000051108	2.9500000000000003e-35
3990	LIPC	ENSG00000166035	1.68e-33
5476	CTSA	ENSG00000064601	1.39e-32
140831	ZSWIM3	ENSG00000132801	1.68e-29
9031	BAZ1B	ENSG00000009954	2.5399999999999998e-24
6559	SLC12A3	ENSG00000070915	1.6600000000000001e-21
5360	PLTP	ENSG00000100979	4.7e-21
116519	APOA5	ENSG00000110243	1.25e-19
8882	ZPR1	ENSG00000109917	6.73e-19
3172	HNF4A	ENSG00000101076	6.79e-19
55908	ANGPTL8	ENSG00000130173	1.64e-17
22837	COBLL1	ENSG00000082438	7.62e-17
3931	LCAT	ENSG00000213398	4.1e-16
19	ABCA1	ENSG00000165029	4.17e-16
8567	MADD	ENSG00000110514	4.85e-16
57678	GPAM	ENSG00000119927	5.35e-16
84811	BUD13	ENSG00000137656	4.63e-15
10005	ACOT8	ENSG00000101473	5.61e-15
326625	MMAB	ENSG00000139428	1e-14
89910	UBE3B	ENSG00000151148	1.04e-14
10062	NR1H3	ENSG00000025434	1.08e-14
10948	STARD3	ENSG00000131748	2.66e-14
53	ACP2	ENSG00000134575	4.16e-14
90199	WFDC8	ENSG00000158901	4.25e-14
280664	WFDC10B	ENSG00000182931	1.01e-13
80212	CCDC92	ENSG00000275035	1.06e-13
11183	MAP4K5	ENSG00000012983	1.77e-13
23387	SIK3	ENSG00000160584	3.01e-12
283446	MYO1H	ENSG00000174527	4.12e-12
9026	HIP1R	ENSG00000130787	4.88e-12
64116	SLC39A8	ENSG00000138821	4.9e-12
2064	ERBB2	ENSG00000141736	6.01e-12
2147	F2	ENSG00000180210	1.46e-11
79797	ZNF408	ENSG00000175213	1.71e-11
5140	PDE3B	ENSG00000152270	3.07e-11
84106	PRAM1	ENSG00000133246	5.07e-11
4038	LRP4	ENSG00000134569	5.44e-11
54905	CYP2W1	ENSG00000073067	6.65e-11
5445	PON2	ENSG00000105854	9.97e-11
63925	ZNF335	ENSG00000198026	1.03e-10
23788	MTCH2	ENSG00000285121	1.07e-10
391253	SPINT4	ENSG00000149651	1.29e-10
4499	MT1M	ENSG00000205364	1.43e-10
84166	NLRC5	ENSG00000140853	1.55e-10
10816	SPINT3	ENSG00000101446	3.79e-10
4493	MT1E	ENSG00000169715	8.09e-10
432	ASGR1	ENSG00000141505	8.12e-10
55861	DBNDD2	ENSG00000244274	1.02e-09
140825	NEURL2	ENSG00000124257	1.27e-09
5913	RAPSN	ENSG00000165917	1.4e-09
196385	DNAH10	ENSG00000281935	2.99e-09
57468	SLC12A5	ENSG00000124140	3.91e-09
4023	LPL	ENSG00000175445	4.01e-09
158747	MOSPD2	ENSG00000130150	4.16e-09
284110	GSDMA	ENSG00000167914	5.16e-09
10188	TNK2	ENSG00000061938	9.43e-09
8736	MYOM1	ENSG00000101605	5.52e-08
170589	GPHA2	ENSG00000149735	2.06e-07
11043	MID2	ENSG00000080561	2.23e-07
28511	NKIRAS2	ENSG00000168256	2.95e-07
152877	FAM53A	ENSG00000174137	8.39e-07
57491	AHRR	ENSG00000063438	9.6e-07
440145	MZT1	ENSG00000204899	9.6e-07
83692	CD99L2	ENSG00000102181	9.6e-07
221481	ARMC12	ENSG00000157343	9.6e-07
84970	C1orf94	ENSG00000142698	9.6e-07
651	BMP3	ENSG00000152785	9.6e-07
26149	ZNF658	ENSG00000274349	9.6e-07
3207	HOXA11	ENSG00000005073	9.6e-07
