Entrez	Gene Symbol	P-value	Beta
10767	HBS1L	1e-300	
4357	MPST	1e-300	
91433	RCCD1	1e-300	
10723	SLC12A7	9e-263	
26284	ERAL1	2e-239	
51251	NT5C3A	2e-206	
55553	SOX6	3e-175	
348	APOE	1e-169	
55604	CARMIL1	4e-169	
7036	TFR2	1e-134	
22818	COPZ1	4e-134	
896	CCND3	3e-127	
55466	DNAJA4	3e-124	
28	ABO	2e-94	
8328	GFI1B	6e-88	
53335	BCL11A	2e-87	
5337	PLD1	3e-85	
4642	MYO1D	5e-83	
284058	KANSL1	7e-78	
254102	EHBP1L1	5.000000000000001e-75	
6710	SPTB	2e-73	
6453	ITSN1	2e-70	
5524	PTPA	4e-70	
665	BNIP3L	8e-69	
92140	MTDH	3e-65	
10171	RCL1	4e-61	
4023	LPL	9e-60	
4650	MYO9B	1e-58	
948	CD36	2e-57	
999	CDH1	7e-57	
84747	UNC119B	1e-55	
220972	MARCHF8	7e-55	
64778	FNDC3B	7.999999999999998e-54	
145407	ARMH4	3e-52	
286	ANK1	9e-50	
9792	SERTAD2	2.0000000000000003e-49	
51272	BET1L	7e-49	
11322	TMC6	8.000000000000001e-49	
92346	C1orf105	9e-49	
2590	GALNT2	1e-48	
3045	HBD	1e-46	
65263	PYCR3	4e-46	
3042	HBM	8.000000000000001e-45	
6521	SLC4A1	3e-43	
7357	UGCG	5e-43	
10347	ABCA7	1e-41	
754	PTTG1IP	1e-41	
51312	SLC25A37	1e-41	
10109	ARPC2	2e-41	
2639	GCDH	2e-41	
80007	C10orf88	1e-40	
545	ATR	1e-40	
9997	SCO2	2e-40	
440275	EIF2AK4	8e-40	
3842	TNPO1	2e-38	
23645	PPP1R15A	4e-38	
23250	ATP11A	1e-37	
1870	E2F2	2e-37	
26112	CCDC69	2e-37	
11200	CHEK2	3e-37	
23317	DNAJC13	4e-37	
9141	PDCD5	1e-36	
55691	FRMD4A	1e-36	
51130	ASB3	3e-35	
51174	TUBD1	5e-35	
57609	DIP2B	5e-35	
27236	ARFIP1	2.0000000000000003e-34	
25959	KANK2	9e-34	
10053	AP1M2	1e-33	
163	AP2B1	4e-33	
9326	ZNHIT3	6e-32	
8019	BRD3	2e-31	
3070	HELLS	3.0000000000000003e-31	
7332	UBE2L3	2.0000000000000002e-29	
5891	MOK	2.0000000000000002e-29	
23200	ATP11B	7.000000000000001e-29	
51129	ANGPTL4	3.9999999999999994e-28	
93550	ZFAND4	8.000000000000001e-28	
5295	PIK3R1	1e-27	
3607	FOXK2	3e-27	
54887	BLTP3A	4e-27	
10827	FAM114A2	5e-27	
84875	PARP10	9.999999999999999e-27	
55062	WIPI1	1.9999999999999998e-26	
63891	RNF123	3.9999999999999996e-26	
168850	ZNF800	3.9999999999999996e-26	
6793	STK10	4.9999999999999996e-26	
51347	TAOK3	7.000000000000001e-24	
4524	MTHFR	1.0000000000000001e-23	
54904	NSD3	2.0000000000000002e-23	
54498	SMOX	3e-23	
23224	SYNE2	4.0000000000000004e-23	
57128	LYRM4	9.000000000000001e-23	
81704	DOCK8	9.000000000000001e-23	
483	ATP1B3	1e-22	
10520	ZNF211	3e-22	
63027	SLC22A23	2e-21	
5883	RAD9A	2e-21	
7586	ZKSCAN1	6e-21	
642843	CPSF4L	6e-20	
147339	ARK2N	7e-20	
8660	IRS2	1e-19	
57817	HAMP	1e-19	
23244	PDS5A	1e-19	
9033	PKD2L1	1e-18	
65980	BRD9	1e-18	
92255	LMBRD2	2e-18	
23075	SWAP70	2e-18	
338	APOB	2e-18	
9684	LRRC14	2e-18	
9757	KMT2B	3e-18	
2939	GSTA2	3e-18	
9388	LIPG	4e-18	
9425	CDYL	4e-18	
54754	NUTM2F	5e-18	
54974	THG1L	6e-18	
84272	YIPF4	7e-18	
57657	HCN3	1e-17	
9489	PGS1	1e-17	
10058	ABCB6	2e-17	
10772	SRSF10	3e-17	
83988	NCALD	5e-17	
54443	ANLN	5e-17	
9841	ZBTB24	1e-16	
2766	GMPR	2e-16	
389766	C9orf153	2e-16	
4218	RAB8A	3e-16	
8451	CUL4A	3e-16	
55666	NPLOC4	3e-16	
2201	FBN2	4e-16	
2235	FECH	4e-16	
11092	SPACA9	4e-16	
80339	PNPLA3	4e-16	
51571	CYRIB	5e-16	
9896	FIG4	5e-16	
196740	VSTM4	5e-16	
340024	SLC6A19	6e-16	
1455	CSNK1G2	6e-16	
5468	PPARG	8e-16	
9702	CEP57	8e-16	
23228	PLCL2	9e-16	
79603	CERS4	9e-16	
110117499	P3R3URF-PIK3R3	9e-16	
6240	RRM1	1e-15	
7018	TF	2e-15	
79718	TBL1XR1	2e-15	
23476	BRD4	2e-15	
246778	IL27	2e-15	
54806	AHI1	3e-15	
10605	PAIP1	6e-15	
8945	BTRC	6e-15	
9859	CEP170	7e-15	
64420	SUSD1	8e-15	
115286	SLC25A26	1e-14	
57480	PLEKHG1	1e-14	
5062	PAK2	1e-14	
85413	SLC22A16	1e-14	
202	CRYBG1	1e-14	
10057	ABCC5	1e-14	
28969	BZW2	2e-14	
91748	MIDEAS	2e-14	
23460	ABCA6	2e-14	
55970	GNG12	3e-14	
8647	ABCB11	3e-14	
57460	PPM1H	4e-14	
25	ABL1	4e-14	
8031	NCOA4	4e-14	
10077	TSPAN32	5e-14	
3021	H3-3B	1e-13	
57602	USP36	1e-13	
9943	OXSR1	1e-13	
51343	FZR1	1e-13	
56848	SPHK2	1e-13	
22987	SV2C	1e-13	
124056	NOXO1	1e-13	
5292	PIM1	1e-13	
89872	AQP10	1e-13	
3570	IL6R	2e-13	
1029	CDKN2A	3e-13	
5913	RAPSN	3e-13	
9026	HIP1R	3e-13	
51592	TRIM33	3e-13	
23353	SUN1	3e-13	
55244	SLC47A1	4e-13	
23031	MAST3	5e-13	
23387	SIK3	6e-13	
4605	MYBL2	6e-13	
84978	FRMD5	6e-13	
374986	MIGA1	9e-13	
9139	CBFA2T2	9e-13	
8826	IQGAP1	9e-13	
4640	MYO1A	1e-12	
9663	LPIN2	1e-12	
55532	SLC30A10	1e-12	
55722	CEP72	2e-12	
64123	ADGRL4	2e-12	
6558	SLC12A2	2e-12	
1108	CHD4	2e-12	
84292	WDR83	3e-12	
4585	MUC4	3e-12	
9658	ZNF516	3e-12	
10807	ENTR1	3e-12	
3643	INSR	3e-12	
60678	EEFSEC	4e-12	
23381	SMG5	4e-12	
140885	SIRPA	5e-12	
55589	BMP2K	5e-12	
10873	ME3	6e-12	
8844	KSR1	6e-12	
6764	DENND2B	6e-12	
63935	PCIF1	7e-12	
3557	IL1RN	8e-12	
388650	DIPK1A	8e-12	
26151	NAT9	9e-12	
81558	FAM117A	1e-11	
2027	ENO3	1e-11	
1787	TRDMT1	1e-11	
51755	CDK12	2e-11	
57636	ARHGAP23	2e-11	
144406	CFAP251	2e-11	
1373	CPS1	2e-11	
55621	TRMT1	2e-11	
134285	TMEM171	3e-11	
27071	DAPP1	3e-11	
5329	PLAUR	3e-11	
4301	AFDN	3e-11	
9962	SLC23A2	3e-11	
51274	KLF3	3e-11	
51422	PRKAG2	4e-11	
57666	FBRSL1	4e-11	
81533	ITFG1	5e-11	
6927	HNF1A	5e-11	
64116	SLC39A8	6e-11	
57455	REXO1	6e-11	
55196	RESF1	6e-11	
51621	KLF13	6e-11	
4798	NFRKB	7e-11	
475	ATOX1	7e-11	
4363	ABCC1	8e-11	
7174	TPP2	9e-11	
5225	PGC	1e-10	
129080	EMID1	1e-10	
85441	HELZ2	1e-10	
23191	CYFIP1	1e-10	
64122	FN3K	2e-10	
9473	THEMIS2	2e-10	
3633	INPP5B	2e-10	
