Entrez	Gene Symbol	Ensembl ID	P-value
57644	MYH7B	ENSG00000078814	1.9e-06
10085	EDIL3	ENSG00000164176	1.03e-05
53353	LRP1B	ENSG00000168702	1.35e-05
2998	GYS2	ENSG00000111713	1.8e-05
57335	ZNF286A	ENSG00000187607	2.79e-05
5538	PPT1	ENSG00000131238	3.74e-05
3682	ITGAE	ENSG00000083457	4.17e-05
55128	TRIM68	ENSG00000167333	4.41e-05
23265	EXOC7	ENSG00000182473	4.84e-05
2992	GYG1	ENSG00000163754	5.12e-05
80173	IFT74	ENSG00000096872	5.64e-05
11061	CNMD	ENSG00000136110	5.81e-05
91120	ZNF682	ENSG00000197124	7.3e-05
51347	TAOK3	ENSG00000135090	7.37e-05
84190	METTL25	ENSG00000127720	7.81e-05
3920	LAMP2	ENSG00000005893	7.83e-05
29999	FSCN3	ENSG00000106328	7.85e-05
55435	AP1AR	ENSG00000138660	7.92e-05
142686	ASB14	ENSG00000239388	7.97e-05
339403	RXFP4	ENSG00000173080	8.04e-05
255022	CALHM1	ENSG00000185933	8.22e-05
160762	CCDC63	ENSG00000173093	8.29e-05
407	ARR3	ENSG00000120500	8.95e-05
