Entrez	Gene Symbol	Ensembl ID	P-value
338	APOB	ENSG00000084674	1.13e-119
11183	MAP4K5	ENSG00000012983	2.35e-118
345	APOC3	ENSG00000110245	4.63e-74
116519	APOA5	ENSG00000110243	2.11e-73
4023	LPL	ENSG00000175445	1.28e-72
8882	ZPR1	ENSG00000109917	9.11e-71
84226	C2orf16	ENSG00000221843	6.400000000000001e-56
11321	GPN1	ENSG00000198522	5.409999999999999e-52
3990	LIPC	ENSG00000166035	3.86e-49
51085	MLXIPL	ENSG00000009950	1.1500000000000002e-47
9031	BAZ1B	ENSG00000009954	1.73e-39
337	APOA4	ENSG00000110244	1.02e-33
8890	EIF2B4	ENSG00000115211	3.17e-32
348	APOE	ENSG00000130203	1.06e-31
5049	PAFAH1B2	ENSG00000168092	1.18e-31
26160	IFT172	ENSG00000138002	6.040000000000001e-31
23173	METAP1	ENSG00000164024	3.63e-29
53345	TM6SF2	ENSG00000213996	5.15e-25
26762	HAVCR1	ENSG00000113249	1.86e-20
57159	TRIM54	ENSG00000138100	5.95e-20
8884	SLC5A6	ENSG00000138074	3.24e-18
113201	GOLM2	ENSG00000166734	1.72e-17
2524	FUT2	ENSG00000176920	6.52e-17
26291	FGF21	ENSG00000105550	5.4e-16
27329	ANGPTL3	ENSG00000132855	1.01e-15
284358	MAMSTR	ENSG00000176909	5.45e-15
4018	LPA	ENSG00000198670	3.12e-14
54854	FAM83E	ENSG00000105523	9.1e-13
255738	PCSK9	ENSG00000169174	1.63e-12
6580	SLC22A1	ENSG00000175003	5.14e-12
1071	CETP	ENSG00000087237	6.37e-12
4299	AFF1	ENSG00000172493	3.58e-10
84277	DNAJC30	ENSG00000176410	4.06e-10
3931	LCAT	ENSG00000213398	5.18e-10
22837	COBLL1	ENSG00000082438	9.26e-10
51374	ATRAID	ENSG00000138085	9.76e-10
284359	IZUMO1	ENSG00000182264	1.78e-09
5140	PDE3B	ENSG00000152270	1.96e-09
388323	GLTPD2	ENSG00000182327	2.52e-09
54905	CYP2W1	ENSG00000073067	3.5e-09
28983	TMPRSS11E	ENSG00000274058	3.53e-09
3626	INHBC	ENSG00000175189	4.29e-09
94039	ZNF101	ENSG00000181896	6.45e-09
80339	PNPLA3	ENSG00000100344	9.09e-09
442319	ZNF727	ENSG00000214652	7.14e-07
