Entrez	Gene Symbol	Ensembl ID	P-value
54855	TENT5C	ENSG00000183508	1.1e-22
4041	LRP5	ENSG00000162337	6.3e-18
253725	WASHC2C	ENSG00000172661	1.6e-17
79866	BORA	ENSG00000136122	7.2e-16
23495	TNFRSF13B	ENSG00000240505	7.6e-16
3008	H1-4	ENSG00000168298	9.5e-14
80262	PHAF1	ENSG00000125149	9.7e-14
11200	CHEK2	ENSG00000183765	1.2e-13
6199	RPS6KB2	ENSG00000175634	9.8e-13
64577	ALDH8A1	ENSG00000118514	2.2e-12
2120	ETV6	ENSG00000139083	1.2e-11
2961	GTF2E2	ENSG00000197265	7.6e-11
81696	OR5V1	ENSG00000243729	1e-10
25914	RTTN	ENSG00000176225	1.3e-10
896	CCND3	ENSG00000112576	2.3e-10
84954	MPND	ENSG00000008382	9.6e-10
51727	CMPK1	ENSG00000162368	1.3e-09
100526664	LY75-CD302	ENSG00000248672	1.4e-09
4065	LY75	ENSG00000054219	1.4e-09
10840	ALDH1L1	ENSG00000144908	2.4e-09
5292	PIM1	ENSG00000137193	2.6e-09
2193	FARSA	ENSG00000179115	1.3e-08
56257	MEPCE	ENSG00000146834	2.1e-08
388931	MFSD2B	ENSG00000205639	2.1e-08
23759	PPIL2	ENSG00000100023	2.3e-08
159296	NKX2-3	ENSG00000119919	2.4e-08
81628	TSC22D4	ENSG00000166925	2.4e-08
7036	TFR2	ENSG00000106327	2.5e-08
51327	AHSP	ENSG00000169877	3.9e-08
79622	SNRNP25	ENSG00000161981	4.8e-08
7013	TERF1	ENSG00000147601	6.4e-08
57817	HAMP	ENSG00000105697	7.5e-08
64388	GREM2	ENSG00000180875	7.8e-08
54806	AHI1	ENSG00000135541	8.4e-08
8892	EIF2B2	ENSG00000119718	8.6e-08
5589	PRKCSH	ENSG00000130175	1.1e-07
79969	ATAT1	ENSG00000235658	1.2e-07
6125	RPL5	ENSG00000122406	1.5e-07
7015	TERT	ENSG00000164362	1.7e-07
286826	LIN9	ENSG00000183814	4.2e-07
2057	EPOR	ENSG00000187266	5e-07
81579	PLA2G12A	ENSG00000123739	6.1e-07
653319	MATCAP1	ENSG00000196123	1.1e-06
7018	TF	ENSG00000091513	1.4e-06
23334	SZT2	ENSG00000198198	1.5e-06
55604	CARMIL1	ENSG00000079691	1.6e-06
80325	ABTB1	ENSG00000114626	1.7e-06
284076	TTLL6	ENSG00000170703	1.8e-06
8368	H4C13	ENSG00000275126	2e-06
2356	FPGS	ENSG00000136877	2.4e-06
10475	TRIM38	ENSG00000112343	2.6e-06
