Entrez	Gene Symbol	P-value	Beta
348	APOE	0.0	0.5731
255738	PCSK9	6e-210	0.4501
8854	ALDH1A2	4e-69	0.0716
9415	FADS2	1e-41	0.0557
23383	MAU2	2e-41	0.1118
64241	ABCG8	4e-41	0.0609
9785	DHX38	3e-24	0.0497
8701	DNAH11	3e-23	0.0479
23460	ABCA6	5e-23	0.1673
85440	DOCK7	1e-21	0.0399
29881	NPC1L1	4e-20	0.0498
19	ABCA1	1e-19	0.042
5265	SERPINA1	4e-19	0.1355
8882	ZPR1	9e-19	0.0503
3482	IGF2R	2e-18	0.0682
126695	KDF1	1e-17	0.1098
55219	MACO1	6e-16	0.0328
6484	ST3GAL4	2e-14	0.0529
85363	TRIM5	7e-14	0.0549
2646	GCKR	2e-13	0.0303
144108	SPTY2D1	3e-13	0.0314
350	APOH	1e-12	0.099
675	BRCA2	4e-12	0.0334
7227	TRPS1	5e-12	0.0304
57523	NYNRIN	1e-11	0.027
84310	C7orf50	2e-11	0.0376
28983	TMPRSS11E	7e-11	0.0328
10444	ZER1	4e-10	0.0396
9388	LIPG	4e-10	0.1246
160897	GPR180	1e-09	0.0289
