Entrez	Gene Symbol	Ensembl ID	P-value
345611	IRGM	ENSG00000237693	2e-06
64127	NOD2	ENSG00000167207	2e-06
159296	NKX2-3	ENSG00000119919	2e-06
149233	IL23R	ENSG00000162594	2e-06
1540	CYLD	ENSG00000083799	2e-06
91975	ZNF300	ENSG00000145908	2e-06
55054	ATG16L1	ENSG00000281089	2e-06
400757	C1orf141	ENSG00000203963	6e-06
5771	PTPN2	ENSG00000175354	6e-06
124460	SNX20	ENSG00000167208	1.2e-05
6584	SLC22A5	ENSG00000197375	1.4e-05
3118	HLA-DQA2	ENSG00000257473	1.6e-05
8927	BSN	ENSG00000164061	1.6e-05
81492	RSPH6A	ENSG00000104941	1.6e-05
202865	C7orf33	ENSG00000170279	1.6e-05
84619	ZGPAT	ENSG00000197114	3.4e-05
275	AMT	ENSG00000145020	7.1e-05
327	APEH	ENSG00000164062	7.3e-05
6774	STAT3	ENSG00000168610	8.5e-05
