Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	1e-200	0.217916
5819	NECTIN2	1e-200	0.331389
10452	TOMM40	2e-175	0.379043
4023	LPL	9e-167	0.207925
2646	GCKR	6e-90	0.09356
4018	LPA	2e-87	0.166597
51085	MLXIPL	1e-79	0.125781
51129	ANGPTL4	1e-57	0.260325
8854	ALDH1A2	7e-38	0.0612333
7158	TP53BP1	2e-37	0.184595
22837	COBLL1	5e-25	0.0481711
146894	CD300LG	4e-21	0.122232
221037	JMJD1C	1e-18	0.0400687
63935	PCIF1	2e-18	0.0513029
5340	PLG	1e-15	0.0717925
4299	AFF1	6e-15	0.0362085
2590	GALNT2	9e-15	0.0362199
57794	SUGP1	7e-13	0.0615997
84870	RSPO3	4e-11	0.0700569
80790	CMIP	6e-11	0.0323637
29958	DMGDH	2e-10	0.0303505
3083	HGFAC	5e-10	0.0293253
9230	RAB11B	7e-10	0.0818373
7423	VEGFB	7e-10	0.0674574
10726	NUDC	7e-10	0.0532846
