Entrez	Gene Symbol	P-value	Beta
79068	FTO	5.9999999999999996e-40	0.05775673
4018	LPA	9.000000000000001e-29	0.09755711
1187	CLCNKA	5e-17	0.03908587
23293	SMG6	4e-15	0.03322968
9531	BAG3	2e-14	0.0409695
283450	HECTD4	4e-12	0.03130275
1021	CDK6	4e-12	0.03291619
57602	USP36	6e-12	0.03012517
100101267	POM121C	9e-12	0.03753776
6801	STRN	1e-11	0.028015
11124	FAF1	2e-11	0.10637674
4774	NFIA	4e-11	0.0325967
26249	KLHL3	7e-11	0.03320722
463	ZFHX3	7e-11	0.03718802
4864	NPC1	7e-11	0.02953303
80816	ASXL3	3e-10	0.0276605
783	CACNB2	9e-07	0.02420049
