Entrez	Gene Symbol	Ensembl ID	P-value
5589	PRKCSH	ENSG00000130175	3.4e-136
3043	HBB	ENSG00000244734	1.75e-114
10661	KLF1	ENSG00000105610	4.72e-111
171023	ASXL1	ENSG00000171456	2.63e-78
3313	HSPA9	ENSG00000113013	2.5e-68
345	APOC3	ENSG00000110245	1.21e-53
164656	TMPRSS6	ENSG00000187045	2.95e-45
3717	JAK2	ENSG00000096968	6.88e-39
10723	SLC12A7	ENSG00000276482	1.1e-33
2766	GMPR	ENSG00000137198	3.38e-31
948	CD36	ENSG00000135218	1.47e-29
5426	POLE	ENSG00000177084	6.49e-29
23451	SF3B1	ENSG00000115524	2.32e-23
10483	SEC23B	ENSG00000101310	2.73e-23
1677	DFFB	ENSG00000169598	5.56e-22
7037	TFRC	ENSG00000072274	1.75e-20
327	APEH	ENSG00000164062	2.2e-20
2035	EPB41	ENSG00000159023	1.87e-19
811	CALR	ENSG00000179218	4.63e-18
9780	PIEZO1	ENSG00000103335	5.06e-18
6521	SLC4A1	ENSG00000004939	6.26e-18
7036	TFR2	ENSG00000106327	7.67e-18
6427	SRSF2	ENSG00000161547	1.32e-15
6829	SUPT5H	ENSG00000196235	3.8e-15
150274	HSCB	ENSG00000100209	4.65e-15
5933	RBL1	ENSG00000080839	7.99e-15
949	SCARB1	ENSG00000073060	6.89e-14
23367	LARP1	ENSG00000155506	9.6e-14
6610	SMPD2	ENSG00000135587	2.11e-13
23253	ANKRD12	ENSG00000101745	6.96e-13
94103	ORMDL3	ENSG00000172057	1.33e-12
23479	ISCU	ENSG00000136003	1.9e-12
5794	PTPRH	ENSG00000080031	5.6e-12
80325	ABTB1	ENSG00000114626	1.06e-11
