Entrez	Gene Symbol	Ensembl ID	P-value
11183	MAP4K5	ENSG00000012983	1.6000000000000002e-163
8882	ZPR1	ENSG00000109917	1.09e-101
84811	BUD13	ENSG00000137656	9.69e-94
4023	LPL	ENSG00000175445	1.81e-90
345	APOC3	ENSG00000110245	2.55e-88
51085	MLXIPL	ENSG00000009950	1.96e-78
84226	C2orf16	ENSG00000221843	2.75e-75
338	APOB	ENSG00000084674	3.81e-73
11321	GPN1	ENSG00000198522	7.14e-71
9031	BAZ1B	ENSG00000009954	5.72e-63
4018	LPA	ENSG00000198670	9.49e-54
53345	TM6SF2	ENSG00000213996	1.5e-51
8890	EIF2B4	ENSG00000115211	6.869999999999999e-45
26160	IFT172	ENSG00000138002	7.660000000000001e-43
337	APOA4	ENSG00000110244	1.48e-41
27329	ANGPTL3	ENSG00000132855	2e-40
1463	NCAN	ENSG00000130287	5.36e-39
5049	PAFAH1B2	ENSG00000168092	5.22e-37
348	APOE	ENSG00000130203	4.28e-32
57159	TRIM54	ENSG00000138100	3.07e-29
51129	ANGPTL4	ENSG00000167772	1.92e-27
8884	SLC5A6	ENSG00000138074	2.29e-27
26762	HAVCR1	ENSG00000113249	2.52e-20
23173	METAP1	ENSG00000164024	4.21e-18
9388	LIPG	ENSG00000101670	5.82e-18
94039	ZNF101	ENSG00000181896	5.9e-18
84277	DNAJC30	ENSG00000176410	1.04e-14
94137	RP1L1	ENSG00000183638	1.22e-14
51374	ATRAID	ENSG00000138085	4.66e-14
2524	FUT2	ENSG00000176920	6.89e-14
22837	COBLL1	ENSG00000082438	1.38e-13
116519	APOA5	ENSG00000110243	1.61e-13
26291	FGF21	ENSG00000105550	1.59e-12
284358	MAMSTR	ENSG00000176909	6.54e-12
23387	SIK3	ENSG00000160584	1.97e-11
113201	GOLM2	ENSG00000166734	3.24e-11
221037	JMJD1C	ENSG00000171988	3.96e-11
55908	ANGPTL8	ENSG00000130173	2.58e-10
5140	PDE3B	ENSG00000152270	3.31e-10
64838	FNDC4	ENSG00000115226	7.73e-10
255738	PCSK9	ENSG00000169174	1.09e-09
83650	SLC35G5	ENSG00000285084	8.24e-09
