Entrez	Gene Symbol	P-value	Beta
8882	ZPR1	6e-147	0.178763
2646	GCKR	1e-59	0.0783397
85440	DOCK7	9e-50	0.0750869
53345	TM6SF2	7e-45	0.125676
51085	MLXIPL	3.0000000000000003e-31	0.0679538
8854	ALDH1A2	3e-23	0.0490602
4018	LPA	6e-20	0.0525152
3250	HPR	1e-15	0.0481733
4023	LPL	1e-15	0.142614
22837	COBLL1	2e-14	0.0369839
7158	TP53BP1	4e-13	0.10818
64241	ABCG8	4e-13	0.0366115
2590	GALNT2	5e-13	0.0347082
4299	AFF1	8e-13	0.0344771
3482	IGF2R	5e-12	0.0611618
3083	HGFAC	2e-11	0.0325739
84870	RSPO3	1e-10	0.0306286
10726	NUDC	3e-10	0.0559515
54536	EXOC6	7e-10	0.0296253
