Entrez	Gene Symbol	P-value	Beta
2175	FANCA	1e-121	1.3347
7053	TGM3	3e-102	0.8252
81037	CLPTM1L	4e-77	0.8618
7299	TYR	3e-67	1.143
128869	PIGU	7e-66	1.2384
26166	RGS22	3e-63	0.8455
3852	KRT5	2e-53	1.2242
27086	FOXP1	2e-44	1.1045
4026	LPP	3e-29	1.0827
54504	CPVL	1.0000000000000001e-23	0.803
1545	CYP1B1	1e-21	0.9165
30008	EFEMP2	6e-21	0.9352
84174	SLA2	3e-20	1.1435
23189	KANK1	2e-19	1.0672
283234	CCDC88B	2e-18	1.07
64759	TNS3	1e-17	0.9414
1520	CTSS	8e-17	1.1132
10592	SMC2	5e-16	1.0633
100130988	SPMIP7	8e-16	0.9438
58506	SCAF1	9e-16	0.9374
4948	OCA2	3e-14	1.1048
7227	TRPS1	1e-13	0.9485
23250	ATP11A	1e-13	0.9459
122953	JDP2	4e-13	1.1059
149095	DCST1	1e-11	1.0626
5784	PTPN14	1e-11	0.9527
5869	RAB5B	5e-11	0.9516
196951	FAM227B	6e-11	0.9533
23221	RHOBTB2	8e-11	1.048
55691	FRMD4A	2e-10	1.0486
29841	GRHL1	3e-10	1.0674
79991	STN1	4e-10	0.938
160140	C11orf65	4e-10	1.0457
10402	ST3GAL6	6e-10	0.95
133522	PPARGC1B	1e-09	0.9536
1512	CTSH	2e-09	1.074
9156	EXO1	4e-09	1.1313
9919	SEC16A	5e-09	1.0515
7455	ZAN	5e-09	0.9541
10146	G3BP1	7e-09	1.0476
10180	RBM6	9e-09	0.9596
2550	GABBR1	1e-08	1.1968
54801	HAUS6	1e-08	1.0608
3034	HAL	1e-08	0.9603
337867	UBAC2	1e-08	0.9597
5334	PLCL1	2e-08	0.9612
10743	RAI1	2e-08	1.0421
4088	SMAD3	2e-08	1.0641
3633	INPP5B	3e-08	0.9568
6801	STRN	4e-08	1.0396
8974	P4HA2	4e-08	1.0397
3619	INCENP	5e-08	0.9578
7107	GPR137B	5e-08	0.9567
151827	LRRC34	5e-08	0.9559
